frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
26,0.32988086,0.24337131,0.15706916,0.23613894,0.6713653,1.0,0.4640421,0.0733369,1.0,0.45241234,0.25199082,0.08694338,0.18378963,1.0,0.29262322,0.015587787,0.99982196,0.8196547,0.018507712,0.89319855
27,0.31474826,0.14688167,0.42481983,0.23613894,0.52329206,0.0,0.55213475,0.12902123,1.0,0.32163343,0.20530508,0.10755564,0.17502613,1.0,0.34735525,0.013673121,0.9996152,0.73587483,0.15803318,0.9117297
28,0.33120313,0.19497901,0.21002494,0.23613894,0.46904296,1.0,0.52360255,0.0006530088,1.0,0.32541853,0.27929112,0.09065102,0.19889428,1.0,0.26086074,0.016762966,0.9997522,0.76864606,0.08918643,0.9075322
29,0.29926324,0.17513648,0.3268324,0.25225118,0.47431102,1.0,0.5711099,0.016988806,0.0,0.35499534,0.2699389,0.052203257,0.1543022,1.0,0.19675124,0.009344689,0.9998078,0.8517525,0.01137064,0.9299222
30,0.34265757,0.28833082,0.34331292,0.23843333,0.45874643,0.0,0.6254568,0.010092301,0.0,0.3676497,0.25269186,0.06371983,0.19513984,1.0,0.16747865,0.012727374,0.9976566,0.750936,0.022916207,0.86017436
31,0.27581134,0.2087307,0.44797036,0.24382253,0.46988142,1.0,0.67434746,0.23900683,1.0,0.27453458,0.33926097,0.08310955,0.13865983,1.0,0.17893212,0.0073083355,0.9995178,0.82079864,0.022683123,0.8498544
32,0.33132115,0.15576543,0.22408408,0.23267233,0.66739213,0.0,0.6571802,0.15785137,1.0,0.27594686,0.39063948,0.0499014,0.12589037,1.0,0.09982634,0.006460321,0.99987483,0.83318466,0.013811423,0.88182956
33,0.18926944,0.05987564,0.25791106,0.21538675,0.71139634,1.0,0.58649653,0.3679005,0.0,0.33325982,0.40889633,0.13165224,0.14901371,1.0,0.17838542,0.011435478,0.9998455,0.79436916,0.058723908,0.84127903
34,0.2675464,0.10396489,0.32429752,0.22784172,0.82371205,1.0,0.5294502,0.10208515,0.0,0.42560837,0.5304515,0.17249975,0.12757152,1.0,0.16050468,0.005422107,0.99845636,0.7064337,0.0119329095,0.84559417
35,0.30223316,0.12498784,0.18064186,0.22598276,0.8048293,1.0,0.68724257,0.04244733,1.0,0.5001875,0.63604224,0.12603535,0.12409985,1.0,0.096747935,0.006487486,0.9999362,0.85802436,0.01373856,0.83346695
36,0.21609081,0.0863153,0.20471112,0.24320254,0.7782507,0.0,0.6492798,0.16040559,0.0,0.52462673,0.6532731,0.16686851,0.12368256,1.0,0.11879647,0.006864675,0.99947685,0.8003697,0.04927573,0.7421935
37,0.28110394,0.088714436,0.35945794,0.21455623,0.79993516,1.0,0.78206766,0.19732378,0.0,0.44262058,0.72004527,0.22333801,0.13683753,1.0,0.14772606,0.0043717865,0.999982,0.80838877,0.028539993,0.690469
38,0.28917426,0.09298111,0.3900415,0.23388346,0.7938876,1.0,0.7222363,0.9498657,0.0,0.48331398,0.50219226,0.17481264,0.13248542,1.0,0.15662335,0.0065437583,0.9997211,0.82012707,0.040780634,0.8643691
39,0.25496238,0.1448305,0.3914385,0.23686083,0.7041045,1.0,0.70932186,0.71429944,0.0,0.50832707,0.34012285,0.23459247,0.14812039,1.0,0.34058875,0.0077461223,0.9999366,0.7907451,0.028176645,0.7146695
40,0.26293504,0.13983029,0.19748159,0.2362059,0.77884877,1.0,0.67256683,0.6127631,0.0,0.6679722,0.321739,0.22591934,0.14195417,1.0,0.24774319,0.006161898,0.9999484,0.79122967,0.018337302,0.7274139
41,0.24818543,0.12896812,0.27631506,0.22289133,0.5959183,1.0,0.60984814,0.5776528,0.0,0.54139686,0.30952042,0.092423975,0.12972453,1.0,0.23713243,0.007285773,0.99990785,0.8556227,0.016901169,0.8114061
42,0.28962067,0.198937,0.1967359,0.24289255,0.8727277,1.0,0.6687828,0.43509856,0.0,0.88880366,0.39798784,0.086942315,0.25572887,1.0,0.19148588,0.023814628,0.9997671,0.79031724,0.028421199,0.5818689
43,0.22602722,0.19048956,0.34858513,0.23979801,0.9109516,1.0,0.60448307,0.40329987,0.0,0.9503913,0.5836074,0.040710147,0.12256695,1.0,0.08691223,0.005890189,0.99994874,0.7322476,0.040641665,0.5630384
44,0.38349336,0.35795692,0.057176247,0.25706434,0.82050735,1.0,0.56708384,0.78678524,0.0,0.8662839,0.49178436,0.2937043,0.29644305,1.0,0.32329348,0.06383678,0.99593675,0.6156102,0.028528448,0.6565593
45,0.42826805,0.1905749,0.0746804,0.24251142,0.8956369,1.0,0.6725505,0.10496629,1.0,0.89785385,0.7332203,0.064190336,0.12590809,1.0,0.16183317,0.007566534,0.9998549,0.7929487,0.027635813,0.8875829
