frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
42,0.24977574,0.20661853,0.53371435,0.26769403,0.4126637,1.0,0.6022697,0.8885926,0.0,0.23664416,0.53328997,0.4425229,0.5153276,0.0,0.3877179,0.5113648,0.9033841,0.5122143,0.16081129,0.64108765
43,0.3157612,0.3229403,0.23232526,0.25342786,0.55368114,1.0,0.5973862,0.727408,0.0,0.35677168,0.4418722,0.14869027,0.48373917,1.0,0.19069597,0.55894387,0.9339665,0.32091942,0.3359677,0.864839
44,0.33103803,0.39368346,0.15791531,0.32881558,0.6603375,0.0,0.5149607,0.72230893,0.0,0.38561994,0.36879453,0.26325768,0.5060235,0.0,0.434853,0.52501506,0.8279727,0.5137931,0.041321374,0.65056014
45,0.2941557,0.43767333,0.20848885,0.32009447,0.6240327,1.0,0.3760344,0.15509371,1.0,0.36048546,0.39244422,0.39096728,0.47685066,1.0,0.29198244,0.43677682,0.650584,0.4868441,0.17679273,0.43478394
46,0.28557375,0.4361231,0.14918686,0.3006599,0.7041938,1.0,0.4395467,0.16740642,0.0,0.47467992,0.3836669,0.22544722,0.49386075,1.0,0.1903299,0.60100085,0.9629584,0.344898,0.23319103,0.48682612
47,0.3175257,0.4192715,0.2310453,0.32619458,0.7062886,0.0,0.44910315,0.4349079,0.0,0.48284465,0.42794287,0.1365474,0.46783587,1.0,0.21817689,0.5697851,0.9291702,0.37331283,0.048747003,0.49455482
48,0.27392903,0.2996886,0.4838952,0.30143115,0.53414315,1.0,0.51212794,0.20332703,0.0,0.38980767,0.6137502,0.14137319,0.51163816,1.0,0.29358658,0.4589895,0.4717434,0.52025425,0.04111998,0.69220215
49,0.38356176,0.3644198,0.413317,0.33152902,0.4830391,1.0,0.3731398,0.5033208,1.0,0.45486444,0.7385605,0.19432296,0.4781952,0.0,0.41084248,0.6191489,0.7948224,0.39888874,0.049976576,0.41020963
50,0.31907383,0.20710751,0.5521511,0.4499912,0.50209624,1.0,0.43779385,0.4128755,0.0,0.2629309,0.5301223,0.19860579,0.4171239,0.0,0.33208784,0.42217523,0.19917703,0.27598187,0.039332774,0.800481
51,0.27600458,0.24083932,0.30491483,0.33843547,0.6803808,1.0,0.43200186,0.4199223,1.0,0.42240804,0.35846844,0.4570712,0.51185393,0.0,0.27619427,0.621199,0.8915414,0.43203253,0.21604355,0.70187217
52,0.28494227,0.36271352,0.27593097,0.37160346,0.43145648,1.0,0.44970012,0.81210274,1.0,0.45941424,0.383097,0.78111666,0.4123964,0.0,0.3055542,0.5454306,0.69483197,0.5250189,0.1935617,0.3546907
53,0.27398014,0.26838523,0.49628565,0.41652554,0.42046398,1.0,0.3130569,0.033737082,1.0,0.34410837,0.40560254,0.5597446,0.52712953,0.0,0.20069148,0.34006447,0.97433114,0.4023619,0.0925256,0.5993352
54,0.3498012,0.33665013,0.51080936,0.41422665,0.39767554,1.0,0.3271368,0.031968594,0.0,0.16824876,0.46865135,0.17465651,0.49688756,1.0,0.24539019,0.32634816,0.9783952,0.6151556,0.10841485,0.5182849
55,0.3812291,0.48449665,0.618545,0.3612288,0.44384018,1.0,0.22592938,0.33013877,1.0,0.40255234,0.32629982,0.43170622,0.34985462,1.0,0.40096292,0.15585148,0.9995633,0.7420388,0.055697046,0.6023354
56,0.29805398,0.297919,0.78215075,0.412335,0.4512101,0.0,0.3061131,0.5063562,0.0,0.26581195,0.30855194,0.4759957,0.3557768,1.0,0.307143,0.27394757,0.98498315,0.5758574,0.043637674,0.8055657
57,0.3133401,0.43954125,0.7318897,0.40067163,0.43364474,1.0,0.2674207,0.46190506,1.0,0.30631605,0.36212096,0.75558394,0.38296428,1.0,0.29876027,0.3661429,0.99004984,0.4186949,0.3072029,0.81244856
58,0.3167511,0.4535829,0.75353944,0.37696093,0.52361125,1.0,0.2972468,0.7403238,1.0,0.69781375,0.50595444,0.55211055,0.29580545,1.0,0.14142296,0.0842586,0.99907434,0.38461098,0.14421715,0.85336417
59,0.30072343,0.43720105,0.6852649,0.37696093,0.52361125,1.0,0.28861508,0.9117608,1.0,0.68228364,0.46839255,0.5954758,0.30378196,1.0,0.18440537,0.07989551,0.9994754,0.3562197,0.13412778,0.8530145
60,0.3916664,0.54097795,0.7517555,0.38757542,0.5272445,0.0,0.30141872,0.4932434,1.0,0.5997295,0.5416876,0.8007357,0.32779258,1.0,0.27051052,0.16828643,0.9969289,0.5441476,0.05826328,0.8708204
61,0.38434467,0.49560907,0.6995108,0.40595692,0.5718833,1.0,0.31668416,0.77525383,0.0,0.6710738,0.5553571,0.68458337,0.33817604,1.0,0.2398499,0.11695662,0.9996107,0.5197757,0.077987224,0.88185817
62,0.37852266,0.46113083,0.5097733,0.36106908,0.49946192,0.0,0.2683061,0.34038126,1.0,0.606802,0.4347641,0.3961647,0.3053906,1.0,0.3305473,0.12814379,0.9966485,0.53428394,0.0835729,0.8529415
63,0.33878812,0.48771396,0.6244914,0.3702096,0.47735456,1.0,0.3164403,0.6972322,0.0,0.6438903,0.394224,0.4577986,0.31264624,1.0,0.2578728,0.19006418,0.9999094,0.47274187,0.059207678,0.88971335
64,0.3822098,0.29483017,0.5464652,0.37005812,0.6747723,1.0,0.2449678,0.57460034,1.0,0.68087846,0.5037206,0.5460868,0.24906754,1.0,0.31688356,0.028941736,0.99933356,0.6033983,0.05554486,0.8133335
65,0.3709265,0.4334422,0.6307606,0.37943354,0.5657412,0.0,0.2970407,0.6421795,0.0,0.5842353,0.58259165,0.5495905,0.29899156,1.0,0.24306628,0.15995389,0.9973205,0.47324264,0.036192566,0.7993502
66,0.370932,0.4048206,0.5188748,0.39833876,0.58708924,1.0,0.39972332,0.60542405,1.0,0.44849393,0.5467434,0.47279292,0.27879232,1.0,0.4075496,0.12609553,0.9942293,0.59003794,0.029749274,0.74202216
67,0.3389692,0.39579347,0.36627465,0.39833876,0.6452605,1.0,0.36777398,0.6131842,0.0,0.47355306,0.51584744,0.27824432,0.31174982,1.0,0.31786108,0.14729708,0.9948226,0.46067926,0.064961605,0.7562511
68,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,
76,0.3712382,0.39008975,0.3852186,0.32460654,0.34647942,1.0,0.33080384,0.17847952,0.0,0.25136948,0.3562883,0.62640387,0.26748443,1.0,0.12849987,0.26405546,0.99686474,0.24006686,0.13310727,0.8398996
77,0.3325184,0.46322048,0.46358097,0.33256733,0.29428428,1.0,0.37437096,0.18608956,0.0,0.24111304,0.34494588,0.6997233,0.31590214,0.0,0.21579833,0.2712712,0.9530044,0.23620756,0.1421411,0.8381483
78,0.3418269,0.30827397,0.43736494,0.3989626,0.35712022,0.0,0.3756247,0.040864803,0.0,0.2882252,0.32284558,0.7131671,0.27867344,1.0,0.26720536,0.23613122,0.99820685,0.21903801,0.096352026,0.87140435
79,0.30011794,0.3355704,0.45178556,0.3224344,0.5910567,1.0,0.3854239,0.031632554,0.0,0.5381684,0.50861835,0.48296213,0.31321713,1.0,0.1493103,0.22803263,0.9961055,0.2508846,0.12241452,0.81782115
80,0.39400768,0.30274677,0.4972532,0.31808433,0.574944,0.0,0.42806244,0.044566642,0.0,0.48837247,0.5146529,0.6509022,0.3301571,1.0,0.14921302,0.17228834,0.9978483,0.53945565,0.20445205,0.8172173
81,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,
106,0.43896046,0.46028927,0.55752283,0.33678645,0.44827008,0.0,0.28918684,0.5857064,0.0,0.3442831,0.44773266,0.70649576,0.31424263,1.0,0.31498787,0.2518408,0.95788455,0.31909755,0.34350017,0.8206634
107,0.36239603,0.45870107,0.31859493,0.33510515,0.45894316,0.0,0.28008553,0.52397764,0.0,0.5718027,0.43947217,0.5000017,0.29768652,1.0,0.30773032,0.32440704,0.9974247,0.2711248,0.19847234,0.7370333
108,0.364203,0.44913632,0.43336266,0.33454925,0.43960077,1.0,0.27936566,0.86429477,0.0,0.5023997,0.44691777,0.57440686,0.2681397,1.0,0.21622486,0.27433404,0.9985746,0.22358991,0.18495575,0.75572675
109,0.3803527,0.56176347,0.34018072,0.3224526,0.4595132,1.0,0.34840837,0.9236202,0.0,0.52548593,0.49693707,0.6422685,0.30532464,1.0,0.40692294,0.5314594,0.988441,0.17630851,0.16131894,0.78516835
110,0.37780845,0.4998959,0.49946317,0.38194048,0.42240515,1.0,0.37279615,0.76938176,1.0,0.46815985,0.4635273,0.41893053,0.29760328,1.0,0.25542724,0.55796105,0.99479973,0.37483448,0.119704515,0.7348783
111,0.39289808,0.5658388,0.45125934,0.3793031,0.4173788,1.0,0.29886782,0.6712533,0.0,0.3536768,0.47198293,0.58093685,0.2913975,1.0,0.31312248,0.3748615,0.997767,0.40550157,0.09762473,0.8178292
112,0.3358,0.4558801,0.28181082,0.39240265,0.45812315,1.0,0.2955611,0.64560413,0.0,0.4433955,0.4457032,0.2492699,0.30147588,1.0,0.3239924,0.34359482,0.99944216,0.63614273,0.04011409,0.7692297
113,0.42578465,0.31034067,0.36580953,0.3369422,0.5882805,0.0,0.24970168,0.13309546,1.0,0.59727365,0.41376147,0.6290781,0.34046647,1.0,0.46634632,0.118495405,0.99984777,0.39572147,0.04658716,0.83265436
114,,,,,,,,,,,,,,,,,,,,
115,0.39861098,0.44768,0.34614745,0.4925618,0.5429622,1.0,0.2424067,0.38384116,0.0,0.5773558,0.29558578,0.55437005,0.33816057,1.0,0.20177612,0.1133743,0.9991756,0.6460031,0.16767846,0.77547354
116,0.42495283,0.3613786,0.20649686,0.4696223,0.51610285,0.0,0.32418507,0.0014338448,0.0,0.31902778,0.33599192,0.42742845,0.4666777,0.0,0.16169943,0.4974578,0.9582978,0.30896252,0.15002744,0.76609993
117,0.43523312,0.36044645,0.16067544,0.48867986,0.51610285,1.0,0.30705854,0.0014255728,0.0,0.31398544,0.34563258,0.35060865,0.45376715,0.0,0.21607104,0.4783666,0.9658811,0.28119,0.107552834,0.7539972
118,0.40951738,0.35721534,0.24174167,0.3702315,0.7218064,1.0,0.37651905,0.36964318,0.0,0.5931713,0.5227359,0.1566829,0.3833948,1.0,0.32081753,0.104931,0.99791354,0.63155854,0.08495702,0.4906439
119,0.40393558,0.47599053,0.11515514,0.47451922,0.6284032,0.0,0.30169955,0.13059972,1.0,0.5656758,0.538249,0.28022525,0.41406292,1.0,0.2651352,0.35705003,0.95417416,0.6115754,0.17364487,0.47759324
120,0.392606,0.33916467,0.29878092,0.39606324,0.53304505,1.0,0.37344524,0.3319065,0.0,0.38263828,0.5400558,0.55596024,0.44811916,1.0,0.24362981,0.6254722,0.9915064,0.41250673,0.25884134,0.808416
121,0.37217134,0.30272618,0.2845218,0.43870813,0.5254828,1.0,0.45321327,0.0017488351,0.0,0.4836872,0.5181252,0.57959116,0.43109864,0.0,0.13364598,0.503277,0.9844093,0.34034178,0.49018407,0.78394365
122,0.41139728,0.40052834,0.31876525,0.43785366,0.52242446,1.0,0.43422648,0.0132872835,0.0,0.36028728,0.3745824,0.44845647,0.48546848,0.0,0.22409903,0.6538605,0.9767314,0.32836533,0.4054109,0.7333048
123,0.49615583,0.38710618,0.5627544,0.4003894,0.43359104,1.0,0.34181368,0.06614549,0.0,0.35465702,0.3421294,0.3294652,0.5040157,0.0,0.18433248,0.45139995,0.7746833,0.3220735,0.42824033,0.75126064
124,0.40285653,0.4864388,0.3641662,0.4024597,0.37895793,1.0,0.3124164,0.05419753,0.0,0.22072965,0.26935428,0.21192272,0.6335215,0.0,0.2039894,0.5531442,0.9817492,0.21054222,0.39907327,0.78888845
125,0.48678702,0.6237564,0.35664898,0.2808133,0.3956547,1.0,0.32437074,0.0041861064,0.0,0.23150271,0.2698348,0.65560263,0.684515,0.0,0.2006477,0.66570026,0.880615,0.22134353,0.17223911,0.7478902
126,0.42341012,0.514245,0.27717617,0.40564364,0.45218268,1.0,0.22091147,0.009496099,0.0,0.31538165,0.23753878,0.42256883,0.50395614,0.0,0.2241525,0.5371882,0.9023856,0.25282645,0.33360508,0.7628516
127,0.40876713,0.43203226,0.2726122,0.39186075,0.53655845,1.0,0.2812048,0.003097028,0.0,0.3343499,0.3930144,0.7702277,0.5084474,0.0,0.26717636,0.605235,0.9972588,0.32159975,0.29498982,0.7136063
128,0.36231586,0.59731203,0.27767548,0.4451112,0.44046378,1.0,0.27497986,0.07682579,0.0,0.21408124,0.17822401,0.73298454,0.5122077,0.0,0.20045586,0.5649341,0.9874034,0.3205764,0.1739985,0.77064556
129,0.3524522,0.5683421,0.54190606,0.41691983,0.45131576,1.0,0.4275342,0.1464388,0.0,0.24130313,0.290309,0.7505273,0.54450536,0.0,0.26155382,0.35134912,0.98977727,0.23320475,0.26242512,0.8248785
130,0.38754326,0.5513413,0.3752923,0.4195242,0.4423271,0.0,0.32954764,0.19566628,0.0,0.24229322,0.3499666,0.6945474,0.4971884,0.0,0.23068593,0.490878,0.980273,0.24572209,0.2644065,0.80620515
131,0.37697542,0.42688832,0.50439024,0.3891413,0.42077646,0.0,0.31970513,0.593486,0.0,0.24792963,0.30204925,0.6167541,0.5300529,0.0,0.27964565,0.5264563,0.9908042,0.28320456,0.10376255,0.7672383
132,0.363865,0.43496698,0.46334392,0.3913027,0.46945694,0.0,0.31243548,0.25210407,0.0,0.30841896,0.5079097,0.601643,0.5334864,0.0,0.20745715,0.5276183,0.97004145,0.26574814,0.2543385,0.75917107
133,0.397898,0.33366257,0.31561837,0.41111654,0.47439066,0.0,0.42443457,0.3995009,0.0,0.32631883,0.59227765,0.4993423,0.5024026,0.0,0.18131158,0.50134194,0.9588861,0.3116125,0.1364747,0.8006465
134,0.4017403,0.3193691,0.36372706,0.40320742,0.5664826,1.0,0.37702733,0.53589207,0.0,0.37426808,0.63925076,0.6111491,0.5595077,0.0,0.22977324,0.67556924,0.822957,0.27051812,0.13057129,0.7813897
135,0.46315706,0.518654,0.46812412,0.39989924,0.5339057,1.0,0.38850096,0.7696631,0.0,0.36320353,0.65086323,0.51169956,0.5328628,0.0,0.18904284,0.5453074,0.84085345,0.22840242,0.24333338,0.81927466
136,0.3768475,0.35039952,0.6267109,0.39744064,0.5347345,0.0,0.39949217,0.21580993,0.0,0.32635278,0.6435817,0.7799251,0.6457495,0.0,0.20345405,0.6821423,0.74176264,0.30194923,0.12689856,0.7808266
137,0.33008215,0.42636108,0.3347284,0.32617578,0.6442578,1.0,0.45021716,0.039082337,0.0,0.63353974,0.6589056,0.2537744,0.4409989,0.0,0.15526848,0.5678594,0.7845513,0.32641843,0.28497317,0.8578396
138,0.3358371,0.3300654,0.32307342,0.42070726,0.59783214,1.0,0.38966528,0.35671288,0.0,0.46236464,0.62200975,0.7767395,0.6406444,0.0,0.17146632,0.70536155,0.8150358,0.3626404,0.15327425,0.80909055
139,0.3769801,0.4368849,0.53352267,0.33722392,0.68981206,1.0,0.46920928,0.023866197,0.0,0.63520724,0.66304356,0.3262052,0.43678656,0.0,0.23389146,0.5625183,0.92947084,0.40187794,0.112341955,0.86451584
140,0.396356,0.43723127,0.47547728,0.3522325,0.57494956,1.0,0.36498684,0.04994248,0.0,0.51522803,0.62169653,0.2909227,0.50390196,0.0,0.13477421,0.5842738,0.9087023,0.42861584,0.13066941,0.8016477
141,0.33419114,0.46646053,0.7381574,0.34910646,0.70362365,1.0,0.35355282,0.034825988,1.0,0.6317185,0.6408401,0.27206543,0.5002364,0.0,0.19138704,0.51504827,0.9257717,0.33553946,0.021432165,0.80155355
142,0.31419948,0.4111394,0.5857488,0.36255008,0.65001625,1.0,0.40883768,0.22528479,0.0,0.57775044,0.5622934,0.5639559,0.5327259,0.0,0.14374988,0.48186642,0.86225754,0.27710792,0.13137388,0.7769251
143,0.37895662,0.48471496,0.6026172,0.34632415,0.6329051,1.0,0.2656755,0.13020994,0.0,0.58895355,0.5710139,0.31834152,0.44138935,0.0,0.21714376,0.49173853,0.97076744,0.42146984,0.12648687,0.8028782
144,0.34968257,0.4795854,0.42686597,0.3358314,0.61241925,1.0,0.25655657,0.033340394,0.0,0.57761973,0.58665705,0.41814262,0.52847445,0.0,0.33664787,0.61457145,0.9277349,0.28926378,0.17080729,0.7850964
145,0.37379864,0.3986006,0.50764257,0.40538138,0.478482,0.0,0.3495091,0.010599568,1.0,0.53602225,0.5629946,0.78481174,0.62777317,0.0,0.3752289,0.54567784,0.93164665,0.27873898,0.2631689,0.80515707
146,0.379168,0.46004644,0.79909587,0.38903522,0.6990015,1.0,0.3850191,0.04339058,1.0,0.64039207,0.617385,0.28762338,0.56147075,0.0,0.11366485,0.52403706,0.9438317,0.36017224,0.073798314,0.8525273
