,mean_value
AU01_r,0.19331168831168832
AU02_r,0.09376623376623378
AU04_r,0.3051948051948052
AU05_r,0.1075974025974026
AU06_r,1.901168831168831
AU07_r,2.9884415584415587
AU09_r,0.21727272727272728
AU10_r,1.4359090909090908
AU12_r,1.3779870129870129
AU14_r,0.6281818181818182
AU15_r,0.6366883116883117
AU17_r,1.0125974025974025
AU20_r,0.39142857142857146
AU23_r,0.2548701298701299
AU25_r,0.9687662337662337
AU26_r,0.9401298701298701
AU45_r,0.27175324675324675
