,mean_value
AU01_r,0.2392086330935252
AU02_r,0.09723021582733815
AU04_r,0.21471223021582733
AU05_r,0.0833453237410072
AU06_r,1.9696043165467625
AU07_r,2.7171223021582733
AU09_r,0.08187050359712231
AU10_r,3.0007553956834534
AU12_r,1.453741007194245
AU14_r,0.9720863309352519
AU15_r,0.378453237410072
AU17_r,0.8364388489208632
AU20_r,0.1124820143884892
AU23_r,0.3085971223021583
AU25_r,0.5992086330935252
AU26_r,0.6009712230215827
AU45_r,0.36179856115107917
