frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
42,0.7956826,0.7078378,0.40333864,0.38749185,0.07356234,0.0,0.15822174,0.09665534,0.0,0.023326091,0.34874734,0.5604863,0.6822922,0.0,0.7488371,0.46668038,0.014691563,0.110468835,0.2498381,0.06976153
43,0.7774273,0.7347672,0.23688036,0.5669522,0.121508084,0.0,0.13754037,0.04774217,0.0,0.047427144,0.5145051,0.58245337,0.656917,0.0,0.74473655,0.5633359,0.22021611,0.114296824,0.36250588,0.16575879
44,0.75825,0.50261515,0.22599152,0.5151523,0.107240014,0.0,0.156239,0.018448932,0.0,0.04554449,0.4961747,0.5761401,0.63652694,0.0,0.70179933,0.58058035,0.031244041,0.122903466,0.8020352,0.19529192
45,0.6558507,0.4324348,0.29180205,0.28480574,0.11931817,0.0,0.32052857,0.0012690454,0.0,0.028319808,0.4248894,0.3719576,0.5428553,0.0,0.67857134,0.56078374,0.02069358,0.15851732,0.7837576,0.31666103
46,0.6529406,0.52094185,0.4635875,0.4284308,0.12795891,0.0,0.17707022,0.015279749,0.0,0.041090053,0.4002918,0.6160583,0.6156677,0.0,0.7121984,0.5115836,0.08589873,0.17208408,0.3650625,0.07980444
47,0.64266306,0.50957936,0.35301852,0.4373449,0.13337086,0.0,0.17730626,0.005660963,0.0,0.04370226,0.44890466,0.6185902,0.6121121,0.0,0.73190624,0.48613662,0.040937193,0.20344304,0.27816188,0.09837056
48,0.7382241,0.5587449,0.48799974,0.4069045,0.1342195,0.0,0.1539135,0.014450874,0.0,0.028849415,0.43596748,0.42972994,0.5441195,0.0,0.5028066,0.3996843,0.38505006,0.30210525,0.28455147,0.15937038
49,0.7227003,0.64006925,0.4320086,0.27157924,0.12891315,0.0,0.327981,0.01530565,1.0,0.03249473,0.34403843,0.41741118,0.5312669,1.0,0.50031596,0.33229756,0.089927845,0.4515236,0.36890975,0.28875613
50,0.696668,0.51779616,0.31019422,0.40911442,0.1353357,0.0,0.15092357,0.0081685055,0.0,0.034807973,0.42892185,0.13116618,0.5200208,0.0,0.5825305,0.30011258,0.95104545,0.65024984,0.40015188,0.18049826
51,0.7078742,0.51743203,0.45296347,0.40283614,0.14991313,0.0,0.15529782,0.016180122,0.0,0.04668007,0.43421823,0.19022284,0.4913185,0.0,0.50387245,0.23909971,0.9723354,0.67145795,0.41617468,0.1466622
52,0.7189729,0.58473253,0.36789596,0.40815392,0.13240677,0.0,0.15079468,0.00926674,0.0,0.039802868,0.37786698,0.16579323,0.37689283,0.0,0.54371494,0.1718,0.9845947,0.63397187,0.64644384,0.11966931
53,0.61378384,0.44840527,0.42922655,0.40589243,0.13689943,0.0,0.13383552,0.0028445066,0.0,0.03319153,0.36694938,0.09968366,0.46223503,0.0,0.5207475,0.1622614,0.9791651,0.7474746,0.35447252,0.15526336
54,0.6925252,0.32157788,0.5964582,0.40749875,0.13490617,0.0,0.15383086,0.0026739137,0.0,0.028119557,0.44745317,0.12222103,0.43364638,0.0,0.414725,0.27803499,0.9772815,0.5814337,0.5370348,0.19960119
55,0.6091825,0.41470295,0.6196122,0.4098782,0.1263344,0.0,0.14383304,0.001231532,0.0,0.031206304,0.2708424,0.122719154,0.4828817,0.0,0.5106673,0.2136658,0.8902234,0.4713736,0.5945146,0.1939494
56,0.6292967,0.3982172,0.6195699,0.4292927,0.12917909,0.0,0.15520293,0.00027660033,0.0,0.034428123,0.26889834,0.19454712,0.4720722,0.0,0.5537227,0.2753094,0.8493338,0.45805287,0.835319,0.21315517
57,0.6920538,0.4557134,0.38939047,0.35086337,0.139128,0.0,0.13414632,0.0069201514,0.0,0.045203984,0.50288856,0.09667612,0.6260444,0.0,0.7551236,0.6422785,0.09650534,0.5964663,0.67491734,0.32821593
58,0.7553871,0.42914706,0.46915123,0.38451645,0.11901762,0.0,0.11664121,0.0036809144,0.0,0.03642392,0.5030952,0.1324748,0.5699696,0.0,0.7939557,0.69976884,0.08486943,0.38540718,0.3973523,0.3093986
59,0.7057689,0.3778661,0.33042875,0.26957858,0.12650554,0.0,0.31988868,0.0056425054,0.0,0.03508414,0.5783135,0.2655465,0.57508135,0.0,0.72972906,0.6884086,0.057975315,0.40461063,0.49394113,0.47591752
60,0.6736368,0.4411999,0.40733644,0.25459722,0.101054184,0.0,0.34011945,0.0015723852,0.0,0.03547039,0.59416914,0.33406633,0.62994826,0.0,0.757058,0.618478,0.010048061,0.15458104,0.2684082,0.62988585
61,0.6891107,0.36608046,0.42613003,0.25292477,0.101054184,0.0,0.34754467,0.00017097661,0.0,0.031241985,0.60585415,0.2624788,0.63567173,0.0,0.7851756,0.5763538,0.008269482,0.10803036,0.23206607,0.5651533
62,0.6482366,0.27754423,0.4727388,0.36078942,0.12489624,0.0,0.18852991,0.0059402217,0.0,0.04216455,0.57314956,0.56040883,0.683929,0.0,0.70720065,0.71777457,0.026781216,0.0835671,0.6493888,0.0675639
63,0.6796278,0.37464076,0.25701275,0.26497346,0.07723143,0.0,0.40217814,0.0025420093,1.0,0.027578281,0.5851357,0.308371,0.65921766,0.0,0.7315472,0.60133636,0.0664981,0.14284337,0.79435605,0.32963705
64,0.6207861,0.6513692,0.23998098,0.3667629,0.07426544,0.0,0.12979177,0.005070909,0.0,0.023209492,0.2662557,0.37856534,0.73139614,0.0,0.7294358,0.7812516,0.09329615,0.16602188,0.6389479,0.3546921
65,0.6144469,0.53926295,0.28643337,0.3528639,0.068328306,0.0,0.12065118,0.0044127437,0.0,0.019703167,0.2614431,0.43260422,0.6952719,0.0,0.71515596,0.7651455,0.042170208,0.13157883,0.5815636,0.388678
66,0.5302455,0.44695497,0.26136506,0.26528907,0.06196053,0.0,0.27624795,0.013927044,0.0,0.018304018,0.3970474,0.5791339,0.741456,0.0,0.7608087,0.7765954,0.015941832,0.13593642,0.54446274,0.38284725
67,0.6511967,0.35181943,0.27800152,0.35801226,0.07153501,0.0,0.09782394,0.019215105,0.0,0.02033998,0.34032613,0.43558702,0.71758586,0.0,0.80011004,0.833903,0.053069096,0.18243513,0.5083879,0.09758687
