,mean_value
AU01_r,0.5884415584415584
AU02_r,0.13987012987012987
AU04_r,0.9218181818181816
AU05_r,0.0896103896103896
AU06_r,0.1474025974025974
AU07_r,1.2246753246753246
AU09_r,0.10298701298701299
AU10_r,0.1468831168831169
AU12_r,0.2088311688311688
AU14_r,0.0
AU15_r,0.28688311688311685
AU17_r,1.1336363636363636
AU20_r,0.08168831168831168
AU23_r,0.13714285714285715
AU25_r,0.6615584415584416
AU26_r,0.33142857142857135
AU45_r,0.19935064935064933
