,mean_value
AU01_r,0.1679411764705882
AU02_r,0.14694117647058824
AU04_r,0.2550588235294118
AU05_r,0.04947058823529412
AU06_r,1.7890588235294116
AU07_r,3.0667647058823526
AU09_r,0.06405882352941177
AU10_r,2.336529411764706
AU12_r,1.3100588235294117
AU14_r,0.674470588235294
AU15_r,0.39752941176470596
AU17_r,0.7366470588235294
AU20_r,0.14623529411764707
AU23_r,0.38711764705882357
AU25_r,0.6667058823529411
AU26_r,0.6719411764705882
AU45_r,0.2802352941176471
