,mean_value
AU01_r,0.08639344262295082
AU02_r,0.05754098360655737
AU04_r,0.09196721311475409
AU05_r,0.22098360655737706
AU06_r,2.038688524590164
AU07_r,1.0486885245901638
AU09_r,0.08442622950819673
AU10_r,0.23229508196721307
AU12_r,1.38
AU14_r,1.1524590163934425
AU15_r,0.11311475409836065
AU17_r,0.36278688524590164
AU20_r,0.15
AU23_r,0.1416393442622951
AU25_r,0.14672131147540982
AU26_r,0.3059016393442623
AU45_r,0.09819672131147542
