,mean_value
AU01_r,0.06987341772151899
AU02_r,0.02379746835443038
AU04_r,0.7467088607594936
AU05_r,0.031772151898734176
AU06_r,1.706582278481013
AU07_r,2.475696202531646
AU09_r,0.04924050632911393
AU10_r,1.5326582278481011
AU12_r,2.005063291139241
AU14_r,1.0043037974683546
AU15_r,0.07658227848101265
AU17_r,0.2231645569620253
AU20_r,0.050886075949367095
AU23_r,0.06848101265822785
AU25_r,0.14012658227848096
AU26_r,0.18518987341772156
AU45_r,0.1140506329113924
