frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
36,0.3454495,0.37199536,0.37191328,0.27233198,0.8887506,1.0,0.5969904,0.22274545,1.0,0.8950533,0.56122047,0.014298638,0.22445883,1.0,0.15745847,0.048580244,0.99950194,0.60357815,0.110511154,0.12309348
37,0.34675384,0.34349066,0.3578619,0.27233198,0.8887506,1.0,0.5968047,0.37161747,1.0,0.90026575,0.5064168,0.014985285,0.2210649,1.0,0.1547992,0.043051377,0.99940944,0.6487028,0.15440829,0.1270469
38,0.3624859,0.32970604,0.3412222,0.28904048,0.89026356,0.0,0.56652546,0.09193415,1.0,0.87948465,0.41735604,0.042979278,0.29913792,1.0,0.2106493,0.06253106,0.99974185,0.4316011,0.03326849,0.20740245
39,0.35947987,0.27906442,0.26136014,0.2731686,0.89150023,1.0,0.5693047,0.17437597,1.0,0.89754117,0.5420318,0.016658962,0.2911325,1.0,0.2010008,0.0641804,0.9972012,0.29711208,0.039430004,0.2635081
40,0.33431554,0.29077548,0.48350212,0.24244389,0.890928,1.0,0.5549632,0.09871091,1.0,0.9128861,0.6293189,0.01788095,0.2884903,1.0,0.1821749,0.04418022,0.9993456,0.45735097,0.03058073,0.38870862
41,0.30338955,0.25623542,0.22256447,0.25067902,0.9243789,1.0,0.5833076,0.19750355,1.0,0.9101744,0.533571,0.017974677,0.2578855,1.0,0.17334986,0.045336347,0.9996394,0.33667344,0.052827608,0.2145211
42,0.38847715,0.45394266,0.37544385,0.2731686,0.9227378,1.0,0.5680162,0.031075574,1.0,0.9336526,0.5247231,0.03587245,0.21295519,1.0,0.1694571,0.023259798,0.9997069,0.4373312,0.04660825,0.23894882
43,0.39459348,0.396976,0.3526825,0.2731686,0.9334441,1.0,0.50602,0.27865484,1.0,0.9367179,0.62044466,0.02288099,0.2015767,1.0,0.18280335,0.023713635,0.99994874,0.46659935,0.04676298,0.2255553
44,0.3342185,0.4442674,0.335717,0.2853536,0.9462122,1.0,0.54667103,0.72336435,1.0,0.951824,0.579617,0.016719371,0.1811352,1.0,0.14359806,0.015212169,0.9998801,0.38662603,0.073832124,0.21104586
45,0.35265929,0.3996943,0.32892647,0.28875768,0.8971898,1.0,0.54761213,0.28265014,1.0,0.94967043,0.4736364,0.015701756,0.19523983,1.0,0.17455533,0.016145336,0.99990904,0.50344944,0.026933797,0.233222
46,0.35390395,0.39426085,0.49051264,0.2624109,0.9263892,1.0,0.54830784,0.6304191,1.0,0.95145786,0.51542044,0.016762,0.18346685,1.0,0.12184903,0.016382458,0.99982125,0.6576352,0.032009687,0.2031796
47,0.34605977,0.4407729,0.26494697,0.26958707,0.93658376,1.0,0.56585157,0.8284382,1.0,0.9636777,0.5891216,0.011936508,0.18275928,1.0,0.115527846,0.01717989,0.9996823,0.62985396,0.037107233,0.21047758
48,0.32932058,0.42302287,0.11623726,0.27006078,0.91720223,1.0,0.5293056,0.49179903,1.0,0.96234196,0.5742373,0.009151769,0.17186733,1.0,0.1486513,0.015628956,0.99988294,0.689704,0.07361229,0.26289815
49,0.32127884,0.4598675,0.20076327,0.2731044,0.92898023,1.0,0.600074,0.5453843,1.0,0.95347923,0.4304168,0.013726237,0.17557727,1.0,0.11528524,0.017388418,0.99993265,0.7570438,0.02401122,0.23386687
50,0.34989294,0.30070016,0.46554857,0.2691543,0.9001228,1.0,0.59430957,0.10003552,1.0,0.93836206,0.44948474,0.03513559,0.18237823,1.0,0.15617442,0.018766642,0.9992668,0.5698753,0.06982732,0.2090397
51,0.39602005,0.46559042,0.40257964,0.24774875,0.8895457,1.0,0.588923,0.36009824,1.0,0.9306176,0.46320298,0.029754093,0.19025879,1.0,0.18112327,0.0204525,0.99998,0.6937862,0.12338482,0.2141832
52,0.2678904,0.28326043,0.24836,0.24774875,0.9108259,1.0,0.5958076,0.101425275,1.0,0.9558889,0.50842506,0.027456898,0.15543978,1.0,0.1875313,0.012251289,0.9999589,0.7294335,0.30883166,0.27033266
