frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
26,0.3376156,0.22785081,0.14955029,0.51089454,0.09920304,0.0,0.13422307,0.004614401,0.0,0.04229249,0.33667827,0.16448691,0.574151,0.0,0.5617442,0.36070988,0.32454506,0.27233854,0.19542728,0.031562183
27,0.3168092,0.22396949,0.21549326,0.5166187,0.085216485,0.0,0.1438647,0.002371488,0.0,0.030560717,0.34318343,0.12589346,0.55077904,0.0,0.63262564,0.40051606,0.8818967,0.4139573,0.09686148,0.031719673
28,0.40247577,0.22978103,0.16724446,0.5228089,0.0862727,0.0,0.13968158,0.07932264,0.0,0.04439459,0.31266886,0.18538864,0.5752761,0.0,0.5502612,0.56440395,0.70833117,0.35273623,0.11255835,0.02985288
29,0.393079,0.17462094,0.35355347,0.54386926,0.07834261,0.0,0.14190325,0.007509277,1.0,0.04399921,0.3767043,0.37529328,0.38544413,0.0,0.5244054,0.47215065,0.75594264,0.104720466,0.3557215,0.026097612
30,0.37027666,0.2431912,0.26759714,0.5461971,0.099685766,0.0,0.13953583,0.018744119,0.0,0.051432073,0.4336929,0.32877716,0.44798142,0.0,0.6248982,0.55510384,0.7143051,0.21397908,0.29400197,0.032234233
31,0.45892665,0.27120513,0.19259752,0.5350971,0.08408425,0.0,0.11776859,0.0060830726,0.0,0.043846197,0.37635568,0.36055377,0.59203845,0.0,0.63382363,0.5562406,0.42276487,0.3381052,0.21309224,0.029358538
32,0.42291668,0.29322606,0.20658074,0.5356531,0.09900063,0.0,0.123688154,0.0170794,0.0,0.044953533,0.297541,0.33721474,0.5844794,0.0,0.5786884,0.6314839,0.30464712,0.31311318,0.13733122,0.029492667
33,0.41551617,0.16224095,0.34462482,0.54262066,0.073896125,0.0,0.12287347,0.00080517126,1.0,0.035099618,0.4179816,0.20011567,0.35768574,0.0,0.5664165,0.34344542,0.30876312,0.25229567,0.556225,0.034512486
34,0.3983673,0.19364347,0.42405927,0.5403311,0.12365468,0.0,0.15083773,0.02498923,0.0,0.043385465,0.36649302,0.29883224,0.55565524,0.0,0.5922713,0.4981818,0.8339608,0.2874799,0.07024317,0.040975317
35,0.45554397,0.14942482,0.44780982,0.5423639,0.10684078,0.0,0.14486647,0.069684364,0.0,0.06791687,0.41591468,0.3866087,0.4759318,0.0,0.6674154,0.3708944,0.9401595,0.24258302,0.22593907,0.047131438
36,0.45775402,0.13860825,0.23137714,0.5483289,0.1054632,0.0,0.14670503,0.0933172,0.0,0.034254514,0.38251838,0.42113075,0.5061284,0.0,0.62230605,0.22283857,0.90659857,0.28342164,0.1881176,0.03442278
37,0.5064581,0.2920936,0.26121294,0.560438,0.11220196,0.0,0.14974663,0.2775387,0.0,0.035484817,0.41344136,0.49207354,0.566047,0.0,0.6205708,0.43340546,0.9781116,0.3382801,0.23512602,0.030705938
38,0.48792064,0.08409782,0.43694735,0.5409344,0.1029001,0.0,0.14947356,0.00188634,0.0,0.05654984,0.5811561,0.4422111,0.51647305,0.0,0.697881,0.4501706,0.88209563,0.27136725,0.49322483,0.039232306
39,0.43598855,0.13176057,0.32400432,0.52461207,0.098702595,0.0,0.14491424,0.0020806459,0.0,0.03086758,0.48282903,0.57582617,0.38899466,0.0,0.55088216,0.5296182,0.872689,0.26339462,0.50704545,0.036032125
40,0.37050435,0.10438978,0.6597641,0.5929982,0.12757716,0.0,0.16302757,0.009070583,1.0,0.040883966,0.4526981,0.23681776,0.56182826,0.0,0.6354349,0.27192727,0.58000374,0.29484951,0.21617131,0.053096406
41,0.41789988,0.13725787,0.75587523,0.5353485,0.11316961,0.0,0.15264855,0.0028203118,1.0,0.0782941,0.49600363,0.5677648,0.537437,0.0,0.6341095,0.46863398,0.655536,0.18897375,0.121365294,0.050123245
42,0.45815253,0.1784308,0.5494479,0.5251628,0.11911728,0.0,0.15624493,0.00082232914,1.0,0.057134144,0.43826255,0.2753016,0.5211274,0.0,0.49130452,0.34921768,0.5432173,0.1780688,0.09942764,0.031258788
43,0.34314972,0.20300516,0.4932382,0.44006735,0.11341932,0.0,0.14596957,0.0005813049,1.0,0.08975587,0.24371399,0.49206066,0.44780636,0.0,0.67530847,0.40865025,0.21337849,0.1584397,0.49680924,0.078669816
44,0.32360926,0.172838,0.6007942,0.4329201,0.14150548,0.0,0.16339478,0.0398538,1.0,0.061044663,0.1819663,0.48158622,0.35378146,0.0,0.5532789,0.5351917,0.56769794,0.12768151,0.3377636,0.044867035
45,0.31883654,0.19782217,0.10266133,0.34888816,0.21223663,0.0,0.17816557,0.12975955,1.0,0.09573793,0.23817153,0.27982864,0.43237448,0.0,0.5493761,0.51953727,0.7356869,0.12989634,0.3688532,0.03977037
46,0.27634785,0.21749465,0.25657046,0.34823292,0.23273972,0.0,0.14176829,0.051194157,1.0,0.13897279,0.41002765,0.26168025,0.35024133,0.0,0.4071361,0.36811292,0.97483575,0.18911017,0.33465734,0.0355052
47,0.33161253,0.36785093,0.38268828,0.2506346,0.2880895,1.0,0.46594515,0.031599574,0.0,0.39391539,0.2059042,0.289044,0.31242672,0.0,0.40759498,0.18476704,0.9937809,0.36971048,0.36996314,0.2289685
48,0.31172734,0.21450539,0.1529825,0.2590983,0.41953412,1.0,0.41571316,0.05606189,1.0,0.4376175,0.31867445,0.36006263,0.38453034,0.0,0.61807007,0.15880695,0.97657007,0.41975605,0.30417544,0.21816045
49,0.26429546,0.26523226,0.17068696,0.25770175,0.2887134,1.0,0.38694626,0.03090997,0.0,0.3724895,0.2534563,0.22850947,0.38168848,0.0,0.52216196,0.2001671,0.75718206,0.18000633,0.1004953,0.15502907
50,0.3036886,0.1820064,0.22080888,0.2945836,0.3659471,0.0,0.45714536,0.09264241,1.0,0.37681594,0.34822768,0.35832444,0.44923893,0.0,0.51668686,0.3853842,0.3372902,0.07678165,0.36335462,0.11707125
51,0.3319934,0.24700928,0.14177792,0.42931685,0.29261395,0.0,0.269644,0.098314986,0.0,0.29485208,0.44875118,0.27543482,0.5402175,0.0,0.53117305,0.50595725,0.15976602,0.059520725,0.38699204,0.05965469
52,0.33408535,0.2514436,0.119928226,0.4274369,0.31825885,0.0,0.261475,0.050063424,0.0,0.32934588,0.4655556,0.31486732,0.53303015,0.0,0.45106134,0.49728447,0.15428221,0.05489566,0.14294152,0.06424515
53,0.44900963,0.3646626,0.075810745,0.42856386,0.32704625,0.0,0.27379495,0.41021597,0.0,0.31645015,0.27699682,0.2584434,0.5428393,0.0,0.6840284,0.5492652,0.40633532,0.07650546,0.26140144,0.04329197
54,0.42215362,0.481661,0.08811988,0.32548815,0.28752455,0.0,0.29461434,0.30653077,1.0,0.44352025,0.28639677,0.32071236,0.5970325,0.0,0.7441393,0.554496,0.3250625,0.09017693,0.0856707,0.111675285
55,0.3791434,0.4263467,0.09199854,0.44164374,0.32988614,0.0,0.28394854,0.14741668,1.0,0.40895447,0.26564994,0.26972574,0.6374888,0.0,0.67249554,0.49115735,0.14866684,0.11477303,0.08257581,0.0584952
