,mean_value
AU01_r,0.7195652173913042
AU02_r,0.08369565217391305
AU04_r,1.1452173913043477
AU05_r,0.08760869565217391
AU06_r,0.8769565217391305
AU07_r,0.9106521739130433
AU09_r,0.03565217391304348
AU10_r,1.5076086956521737
AU12_r,1.258913043478261
AU14_r,1.559130434782609
AU15_r,0.1215217391304348
AU17_r,0.5689130434782609
AU20_r,0.1315217391304348
AU23_r,0.06152173913043479
AU25_r,0.6145652173913044
AU26_r,0.5606521739130433
AU45_r,0.13586956521739132
