frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
27,0.3779633,0.20557074,0.80146813,0.23214154,0.38639227,0.0,0.64645934,0.007103807,0.0,0.20252435,0.31239966,0.43969336,0.42797312,1.0,0.52132833,0.036770515,0.9998696,0.49344984,0.13863376,0.73201233
28,0.41446134,0.2781347,0.5349451,0.24382143,0.4838885,1.0,0.56604147,0.0017540299,1.0,0.3033025,0.43263662,0.36434412,0.53362834,1.0,0.46575287,0.14996202,0.9498769,0.49336904,0.14973663,0.85508084
29,0.39739946,0.18639265,0.49036813,0.24345878,0.39038253,0.0,0.58281904,0.002446706,1.0,0.22232027,0.40941334,0.41378313,0.53033406,1.0,0.4430905,0.25727263,0.9640612,0.51501393,0.18916093,0.7383588
30,0.35411227,0.19412889,0.68461436,0.2790554,0.229058,0.0,0.5477958,0.006529459,0.0,0.16606522,0.3980903,0.40854573,0.449543,1.0,0.34653586,0.065447725,0.887058,0.44133008,0.16668603,0.8766624
31,0.32286805,0.28880623,0.7645749,0.24826182,0.11429887,1.0,0.6127828,0.035317246,1.0,0.032674722,0.3539812,0.526128,0.44843537,0.0,0.353753,0.12720689,0.76027477,0.2516993,0.2584571,0.85184115
32,0.37474793,0.25097033,0.64469284,0.28148204,0.20766416,0.0,0.6133705,0.008210474,1.0,0.09417195,0.41864744,0.48652294,0.509946,1.0,0.54674584,0.16349435,0.8842452,0.44520038,0.3706925,0.89340574
33,0.46478277,0.27309197,0.52805513,0.21365772,0.23323831,0.0,0.5377824,0.00393346,1.0,0.09099336,0.35457182,0.22883576,0.45838585,1.0,0.43635422,0.076944344,0.9815593,0.5308413,0.12408609,0.85296845
34,0.40870994,0.26962534,0.6021431,0.22323047,0.23426746,0.0,0.5479423,0.079941936,1.0,0.08828795,0.37092307,0.35083786,0.4462264,0.0,0.3391194,0.07963047,0.9563027,0.6130731,0.17033316,0.8516758
35,0.34576297,0.26097298,0.50299287,0.21746595,0.26354071,1.0,0.52413976,0.0822531,1.0,0.09070599,0.41914734,0.535677,0.47618768,0.0,0.40632945,0.09242319,0.98360574,0.59985936,0.22595458,0.8764659
36,0.47588864,0.42398518,0.72122586,0.21378729,0.29066682,0.0,0.48886225,0.028353563,1.0,0.080733396,0.33737192,0.5583526,0.44746336,0.0,0.48701674,0.075926304,0.9664238,0.5913065,0.34911558,0.92007184
37,0.43220356,0.34636745,0.6449645,0.2156639,0.2951978,1.0,0.55031246,0.21159518,1.0,0.12118087,0.31217393,0.60290027,0.4331711,0.0,0.40734583,0.08006683,0.99441457,0.66747373,0.23052208,0.87101656
38,0.2969681,0.31495535,0.79230696,0.21731132,0.31812966,0.0,0.57635576,0.5183866,0.0,0.13050571,0.3017206,0.5669042,0.5271297,0.0,0.6110757,0.09876062,0.99123174,0.601898,0.19776386,0.9060349
