,mean_value
AU01_r,0.3647272727272728
AU02_r,0.1210909090909091
AU04_r,0.9461818181818185
AU05_r,0.06872727272727273
AU06_r,0.6276363636363635
AU07_r,1.5279999999999998
AU09_r,0.09727272727272726
AU10_r,0.5765454545454546
AU12_r,0.5249090909090908
AU14_r,0.008727272727272728
AU15_r,0.16963636363636364
AU17_r,0.731090909090909
AU20_r,0.1463636363636364
AU23_r,0.0769090909090909
AU25_r,0.7912727272727273
AU26_r,0.7572727272727272
AU45_r,0.1158181818181818
