frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
31,0.72120893,0.7554282,0.7016274,0.5216846,0.07000889,0.0,0.16211241,0.023870064,0.0,0.017150646,0.13040572,0.50359845,0.40539992,1.0,0.34873995,0.48621583,0.9758991,0.48534006,0.6113168,0.14977635
32,0.6915629,0.57915795,0.6917657,0.56617105,0.071081996,0.0,0.28280258,0.02094297,1.0,0.022600727,0.18057719,0.45256788,0.4358084,1.0,0.283991,0.52867734,0.97668856,0.3481356,0.4852648,0.10906238
33,0.6914057,0.58668375,0.75995994,0.566146,0.071081996,0.0,0.27058953,0.0470371,1.0,0.02315252,0.19044003,0.44005993,0.43308085,1.0,0.22450057,0.45633048,0.89143735,0.40825146,0.5451221,0.108552374
34,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,
44,0.73499054,0.43537745,0.46015677,0.5097192,0.30484036,0.0,0.3345029,0.69046354,0.0,0.17538646,0.27755663,0.5989325,0.2878098,1.0,0.28178474,0.055775635,0.9954021,0.73606044,0.11387205,0.15697749
45,0.7342324,0.32413983,0.5348348,0.5159242,0.2678628,0.0,0.2813299,0.059822995,1.0,0.09269292,0.25503647,0.32945725,0.29142874,1.0,0.33103272,0.023360547,0.9969037,0.8084954,0.096285805,0.15561123
46,0.6637235,0.3169881,0.5853279,0.43531233,0.32637113,1.0,0.29108283,0.06442178,0.0,0.080853395,0.2873367,0.33514422,0.30142286,1.0,0.35753736,0.027934816,0.99888545,0.82754517,0.12771045,0.10847889
47,0.68005955,0.26317814,0.73032045,0.43711898,0.31856802,1.0,0.28094035,0.035628513,0.0,0.07727733,0.23345241,0.385651,0.3001975,1.0,0.31140947,0.030002315,0.99584985,0.8476723,0.20556821,0.09654363
48,0.64057285,0.36474222,0.62325805,0.49329305,0.2915286,1.0,0.29089913,0.5202993,1.0,0.12655008,0.26005924,0.2682986,0.2311247,1.0,0.4224925,0.019353762,0.99611676,0.9240192,0.08788025,0.21792102
49,0.57519835,0.36626914,0.7739552,0.34399965,0.09171401,0.0,0.3880275,0.000964442,1.0,0.03090526,0.18393204,0.270044,0.41178593,1.0,0.46546695,0.09897841,0.9802469,0.7332569,0.1914465,0.3587066
50,0.5436119,0.3931598,0.46182927,0.483568,0.12980978,0.0,0.11870887,0.05958324,0.0,0.049771093,0.1610038,0.1630294,0.4713075,1.0,0.3263868,0.111897424,0.99309725,0.8460239,0.088604786,0.11984895
51,0.5291397,0.40905648,0.37025484,0.51085013,0.13064648,0.0,0.11767888,0.02083981,0.0,0.044127908,0.14332615,0.13596328,0.44554222,1.0,0.3542108,0.1026502,0.989082,0.84277767,0.09446143,0.10796315
52,0.53280365,0.3030344,0.5224184,0.47101408,0.16471736,0.0,0.15582365,0.001239087,0.0,0.04434051,0.13036004,0.33794534,0.45463422,1.0,0.3372601,0.035497487,0.99451846,0.8717076,0.32146075,0.13574035
53,0.370667,0.2779885,0.5728725,0.37528545,0.22722192,0.0,0.14964928,0.03251979,1.0,0.06516032,0.13427947,0.19447322,0.33572307,1.0,0.31981754,0.020789826,0.999519,0.8588439,0.06733935,0.11706157
54,0.39249393,0.30517533,0.45504946,0.3777073,0.22161369,0.0,0.13416947,0.009274544,1.0,0.08316798,0.115505904,0.58370924,0.31963497,1.0,0.26514912,0.020267606,0.9989994,0.8125873,0.08217351,0.12678817
