frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
13,0.49854204,0.100305796,0.695771,0.29924574,0.87821466,1.0,0.6142343,0.8481899,1.0,0.70858085,0.52465993,0.27573684,0.21715754,1.0,0.09212516,0.015694888,0.99137795,0.5956897,0.14658326,0.7570712
14,0.5236292,0.20675142,0.32647252,0.30484334,0.87805885,1.0,0.584707,0.58063465,1.0,0.8034519,0.5030354,0.13987933,0.22002123,1.0,0.081392385,0.010381772,0.9985139,0.7651328,0.027710147,0.8693047
15,0.44400933,0.12991211,0.39914164,0.32576692,0.88356245,1.0,0.55241394,0.05424212,1.0,0.81201476,0.55057335,0.12023705,0.17383488,1.0,0.078697905,0.012141724,0.998178,0.7561951,0.020759828,0.8467401
16,0.38541296,0.14658296,0.25735456,0.3237511,0.8817685,1.0,0.5848274,0.7165205,0.0,0.8553604,0.5177401,0.26899025,0.16090968,1.0,0.05833125,0.00957393,0.9997949,0.7963763,0.017942097,0.8337925
17,0.5175616,0.12548617,0.49332842,0.34028485,0.88070697,1.0,0.5273184,0.44315952,1.0,0.7688371,0.5596267,0.19007711,0.22167619,1.0,0.11452483,0.012403348,0.9903442,0.6930481,0.05067691,0.88479745
18,0.37762237,0.24987441,0.18969731,0.37737766,0.76991254,1.0,0.659311,0.7913838,1.0,0.63667566,0.34494203,0.28306934,0.19735765,1.0,0.2841172,0.0096879825,0.99874604,0.6899764,0.02029887,0.8931425
19,0.34784868,0.26900208,0.23329134,0.2744179,0.69356054,1.0,0.5332048,0.006912864,1.0,0.68355954,0.44090486,0.23572466,0.25049162,1.0,0.31142238,0.013287591,0.99961144,0.67280567,0.009504881,0.90540755
20,0.45322064,0.22600687,0.19201191,0.26466778,0.6183177,1.0,0.5799074,0.05830907,1.0,0.44372144,0.39581802,0.29072365,0.24703148,1.0,0.29101762,0.015446117,0.99949586,0.7592157,0.028178988,0.91957986
21,0.2877747,0.2575686,0.19879289,0.26466778,0.6353876,1.0,0.5907155,0.80646217,0.0,0.49255368,0.40499088,0.30495724,0.2875445,1.0,0.21311238,0.01879584,0.99922514,0.61988276,0.033847824,0.88655627
22,0.27453533,0.17986856,0.27413276,0.26998493,0.62141216,1.0,0.57407093,0.60204357,1.0,0.527595,0.5742428,0.4366058,0.26673514,1.0,0.17070086,0.019252239,0.9985654,0.6170218,0.033317566,0.86097026
23,0.46149823,0.13870448,0.47461185,0.2660758,0.77895886,1.0,0.5537014,0.048813403,0.0,0.6180473,0.60706425,0.23013079,0.18509826,1.0,0.29796314,0.007003586,0.9751058,0.83856463,0.012980023,0.742262
24,0.6555721,0.17697258,0.59198856,0.25362387,0.87143856,1.0,0.573781,0.09357231,0.0,0.6521035,0.64521617,0.4380326,0.19022171,1.0,0.1075729,0.011226856,0.99744177,0.8423335,0.010376438,0.7789526
25,0.49124658,0.1629139,0.59046996,0.307469,0.8849711,0.0,0.6881183,0.9590179,1.0,0.85311085,0.6126992,0.13653843,0.19454291,1.0,0.0890265,0.013609194,0.9996642,0.708355,0.027370077,0.8586528
26,0.43838632,0.17372769,0.65128547,0.3325012,0.88356245,0.0,0.7275393,0.93823016,0.0,0.8224123,0.6259502,0.19532108,0.211323,1.0,0.076230936,0.012011057,0.99972826,0.73357296,0.032827646,0.86690384
27,0.5857402,0.228619,0.24004573,0.39520556,0.87329525,1.0,0.6605197,0.0385988,0.0,0.81159383,0.6870481,0.13181052,0.17922395,1.0,0.06374164,0.011276403,0.9993926,0.713886,0.0068889465,0.85074574
28,0.5569775,0.21785432,0.50602084,0.36845928,0.87357444,0.0,0.6534963,0.5694833,0.0,0.84344614,0.6107715,0.3263162,0.18582246,1.0,0.07924695,0.006804624,0.9997247,0.70065576,0.009074277,0.7693886
29,0.53106254,0.15812908,0.41205552,0.32373032,0.894079,1.0,0.6751836,0.4840766,0.0,0.7452138,0.63321096,0.08984108,0.21275763,1.0,0.08894534,0.008754699,0.99956995,0.6644282,0.007930097,0.81684744
30,0.51009685,0.17382008,0.39663193,0.3234551,0.89151233,0.0,0.6691724,0.45701265,0.0,0.7410922,0.61459845,0.15683146,0.23294498,1.0,0.08572793,0.009014519,0.9985241,0.71355134,0.009605024,0.8435111
31,0.39961767,0.23314585,0.21519466,0.37298825,0.8753395,1.0,0.6935253,0.818703,0.0,0.8036281,0.75819355,0.23128814,0.14801377,1.0,0.07797587,0.0070253247,0.99968314,0.6294189,0.006284221,0.9222992
32,0.37531483,0.33427045,0.17184016,0.4115091,0.8457635,1.0,0.6905943,0.27525264,0.0,0.8144447,0.841639,0.11670105,0.18439208,1.0,0.07576237,0.006538816,0.99981326,0.6855885,0.0070913974,0.9019501
33,0.33396173,0.39090315,0.28105083,0.3856859,0.8866111,1.0,0.68494695,0.4227025,0.0,0.9344908,0.8127422,0.15658452,0.1579194,1.0,0.08636978,0.0055985404,0.99998546,0.6050846,0.0068749785,0.93226147
34,0.3386461,0.29770797,0.2084945,0.38058224,0.88480043,1.0,0.6955879,0.32940722,0.0,0.8556398,0.7760774,0.18802339,0.17226689,1.0,0.058452636,0.0052239876,0.9999652,0.5374847,0.0061409757,0.93498117
35,0.35428897,0.21792287,0.30717504,0.36816296,0.8783856,1.0,0.68716896,0.4810371,0.0,0.888005,0.71833974,0.25888324,0.19338031,1.0,0.15027328,0.0059382287,0.99996114,0.67469144,0.005456487,0.92750907
36,0.32981318,0.2494434,0.13856606,0.35705778,0.8653164,1.0,0.6476668,0.62545675,0.0,0.89933157,0.7523847,0.46649614,0.15019828,1.0,0.076118186,0.0059871455,0.99985945,0.64093775,0.004439188,0.9208644
37,0.32654336,0.25484785,0.06397033,0.3895683,0.8772418,1.0,0.52882266,0.8896852,0.0,0.87850237,0.66996837,0.19979283,0.13077688,1.0,0.1690262,0.0068218224,0.9991366,0.41390923,0.01908872,0.90930146
38,0.59384584,0.24869767,0.53859323,0.337,0.7171485,0.0,0.4648951,0.018597392,0.0,0.6091156,0.46223736,0.34615985,0.36474463,1.0,0.4216086,0.20923106,0.33807436,0.30330005,0.031977758,0.9712723
39,0.57141143,0.20081542,0.59320116,0.337,0.70079505,0.0,0.46157172,0.010600563,0.0,0.57635087,0.43595573,0.40524563,0.36337614,1.0,0.50478804,0.21575056,0.3414439,0.27536517,0.094725944,0.9719264
40,0.5345722,0.19088374,0.23782486,0.34163395,0.80555034,0.0,0.40784758,0.22210407,1.0,0.65250903,0.5843367,0.19619367,0.4448383,1.0,0.26681244,0.101105325,0.74637944,0.37098908,0.029308166,0.9374282
41,0.4908762,0.20249258,0.2744843,0.31666508,0.73666066,0.0,0.5342383,0.2171449,1.0,0.6309582,0.43652806,0.12503412,0.30024946,1.0,0.3298159,0.07120823,0.5298562,0.25320265,0.020093521,0.9463061
42,0.4139447,0.16110687,0.1875883,0.34910327,0.518153,0.0,0.55756426,0.055784073,0.0,0.52654904,0.3837108,0.13827169,0.351647,1.0,0.2487713,0.13270243,0.6628187,0.20444573,0.019378046,0.9518716
43,0.36545044,0.14800207,0.19740859,0.3584876,0.8666597,0.0,0.6432245,0.978314,1.0,0.7452749,0.7618028,0.6063408,0.18148473,1.0,0.32444826,0.028855443,0.998754,0.3936549,0.060110852,0.9385429
44,0.46169674,0.19044377,0.51130694,0.30863002,0.68486655,0.0,0.688085,0.52896035,1.0,0.5253389,0.61409104,0.7041533,0.32775342,1.0,0.36715588,0.06981476,0.9629255,0.25820085,0.06613531,0.949901
45,0.5024199,0.10996814,0.37087035,0.33913103,0.6459103,0.0,0.3889179,0.48397046,1.0,0.5109919,0.6663533,0.24658921,0.37882388,1.0,0.34346873,0.13083668,0.946577,0.4189333,0.0812295,0.94915926
46,0.5041314,0.09407276,0.29406902,0.33788988,0.6969566,0.0,0.3808118,0.48674622,1.0,0.6910465,0.6831323,0.19770177,0.3641828,1.0,0.39219224,0.16180088,0.8801206,0.32520637,0.055811994,0.95421773
47,0.5133365,0.20321886,0.26340613,0.34106377,0.6566894,0.0,0.537676,0.09255489,0.0,0.6450336,0.62780917,0.6212428,0.35599187,0.0,0.3905741,0.6064851,0.8971907,0.034187622,0.36628735,0.96283835
48,0.42568904,0.11597609,0.24661738,0.31715605,0.7558675,0.0,0.497468,0.11971125,0.0,0.5134612,0.59484255,0.36146688,0.32700205,1.0,0.42873296,0.09138559,0.8790629,0.28766644,0.07978367,0.96725726
49,0.31022152,0.13870518,0.09975633,0.31391475,0.874481,0.0,0.55412465,0.053255133,0.0,0.822789,0.6812176,0.20616846,0.18072917,1.0,0.3100723,0.011263179,0.9895427,0.3794427,0.0663387,0.9132562
50,0.29521146,0.14511149,0.09267086,0.31391475,0.873219,0.0,0.5467275,0.12379657,0.0,0.8299864,0.6768498,0.16964537,0.17443976,1.0,0.2954825,0.010700676,0.996425,0.41004848,0.05644278,0.9043011
51,0.38895482,0.11709849,0.30565935,0.34342524,0.75817645,0.0,0.59471,0.0010464257,0.0,0.38609537,0.4881184,0.3541504,0.3636725,1.0,0.36626127,0.088463396,0.86398304,0.35980502,0.07580221,0.95179456
52,0.30715296,0.0755692,0.1931529,0.33456331,0.7687119,1.0,0.52033293,0.14639947,0.0,0.7534194,0.5420057,0.26759368,0.33488435,1.0,0.42541263,0.08095716,0.9518762,0.40637508,0.14011233,0.8956181
53,0.29645196,0.21101543,0.14816314,0.3586606,0.7507819,1.0,0.41137397,0.026270367,1.0,0.7113655,0.3797862,0.049181283,0.40262604,1.0,0.44209632,0.07753529,0.99575764,0.33733973,0.058844578,0.9029071
54,0.36249837,0.20340292,0.11181972,0.37206665,0.42604384,0.0,0.39442563,0.00065098866,0.0,0.4515363,0.33719486,0.061856475,0.40587193,1.0,0.454003,0.11612984,0.98104,0.22324581,0.05833966,0.8937677
55,0.28573847,0.18399546,0.0815782,0.35848272,0.41050157,0.0,0.3965581,0.00049554283,0.0,0.42434907,0.29148915,0.05588237,0.44019648,1.0,0.35353452,0.09736494,0.9752587,0.18085232,0.03269825,0.8802628
56,0.30477116,0.2801939,0.089944154,0.3561216,0.6126623,1.0,0.53535265,0.10308929,1.0,0.75365525,0.43373677,0.16314024,0.47367394,1.0,0.31852788,0.07542613,0.996579,0.48608917,0.035807077,0.9093744
57,0.32336062,0.25664735,0.089467615,0.36227956,0.63858527,0.0,0.5282622,0.13646495,0.0,0.60969377,0.58785164,0.29216665,0.35968438,1.0,0.41751468,0.10361564,0.9988217,0.46750715,0.07135604,0.9094587
58,0.34654188,0.21642806,0.10418818,0.37224114,0.7898645,0.0,0.40226838,0.6689401,1.0,0.8546273,0.5867521,0.27251202,0.43775353,1.0,0.31852797,0.028304577,0.99884003,0.35631874,0.014755556,0.9346044
59,0.3436446,0.18404225,0.1845087,0.3662345,0.7898645,0.0,0.4331211,0.37567323,1.0,0.85725194,0.4844556,0.10091206,0.45921752,1.0,0.36007088,0.03065973,0.9998604,0.33186212,0.020752477,0.9393413
60,0.35177636,0.12248872,0.29981703,0.34581438,0.82396615,0.0,0.57150394,0.061867535,1.0,0.64408016,0.69382536,0.22693661,0.31362423,1.0,0.32863593,0.015050227,0.99923146,0.5800796,0.114573404,0.9100319
61,0.46909025,0.12018366,0.6929086,0.3588921,0.83316827,1.0,0.48916805,0.11959573,1.0,0.7256024,0.5508016,0.2413529,0.42259917,1.0,0.26326808,0.03904382,0.9949321,0.74862266,0.03963087,0.87237126
62,0.4157103,0.11856986,0.6935893,0.24685971,0.8703416,0.0,0.55817,0.30924714,0.0,0.7433017,0.7287371,0.16612008,0.3564467,1.0,0.22098123,0.049601912,0.9994429,0.5259209,0.058315102,0.81382114
63,0.29070756,0.08411264,0.5936683,0.24737366,0.75471234,0.0,0.49488443,0.28517014,1.0,0.713346,0.77078503,0.65845203,0.5249068,1.0,0.5116857,0.036581077,0.9860817,0.703851,0.025952416,0.6419765
64,0.2874468,0.096477814,0.39568397,0.24737366,0.7543236,0.0,0.5069452,0.29506546,1.0,0.6500129,0.75525725,0.51177305,0.5207468,1.0,0.52470475,0.03705637,0.99668056,0.67859906,0.03183042,0.6486366
65,0.4751034,0.11966188,0.58464396,0.32968557,0.78728896,1.0,0.513007,0.06629192,0.0,0.6642282,0.6025672,0.36885858,0.28888834,1.0,0.311452,0.022907294,0.9678835,0.6266564,0.06822094,0.93633306
66,0.3908769,0.083147965,0.7029168,0.2614111,0.77280515,1.0,0.49291882,0.5935326,0.0,0.632293,0.4860022,0.48670253,0.36443827,1.0,0.36281002,0.03214915,0.9530667,0.66649437,0.040905733,0.8692297
67,0.4019453,0.08553231,0.7521293,0.25379354,0.7817623,0.0,0.47387472,0.2634385,0.0,0.59719473,0.59856516,0.4404917,0.3307588,1.0,0.36018607,0.028921511,0.81828094,0.6764348,0.05259357,0.871982
68,0.43533403,0.10306813,0.67281604,0.31802714,0.7470096,1.0,0.52123517,0.010401803,0.0,0.6491211,0.5072733,0.49657336,0.35026824,1.0,0.51191676,0.045862947,0.9640487,0.5449033,0.036870345,0.906185
69,0.37378377,0.078583375,0.5073282,0.33087304,0.7697922,1.0,0.5880113,0.23955208,0.0,0.45057097,0.4877708,0.21283501,0.29104462,1.0,0.44222125,0.036348,0.9962304,0.6883766,0.039987825,0.83476114
70,0.37653953,0.10939182,0.4786059,0.31450582,0.74428713,0.0,0.6004408,0.2649952,0.0,0.433174,0.54250824,0.20996447,0.26373664,1.0,0.4656396,0.040153272,0.99634093,0.595292,0.01972341,0.8993148
71,0.4401127,0.08762283,0.64657813,0.31994224,0.7663155,1.0,0.5588607,0.11715509,0.0,0.601856,0.43122518,0.22777483,0.2976029,1.0,0.32469207,0.024290334,0.9990307,0.72180164,0.02475686,0.8923048
72,0.49041882,0.109767936,0.33456182,0.329294,0.8032315,0.0,0.54675406,0.17924392,0.0,0.5171696,0.6368845,0.46286643,0.24965662,1.0,0.31992078,0.054342277,0.99848783,0.63671345,0.01434489,0.9310583
73,0.5627867,0.1053594,0.45112285,0.30558816,0.8628794,0.0,0.45948917,0.037986256,0.0,0.6317265,0.70995486,0.314397,0.24498312,1.0,0.32825774,0.028909082,0.9901868,0.46449393,0.008781956,0.92447543
74,0.48723614,0.13733113,0.28552598,0.31252494,0.82580817,0.0,0.45261338,0.49150854,0.0,0.61316955,0.5888847,0.237397,0.2816055,1.0,0.3335663,0.012307897,0.9972166,0.65945023,0.015359556,0.9219685
75,0.49772397,0.1428491,0.30767465,0.30921593,0.82580817,0.0,0.44723013,0.39947864,0.0,0.6343717,0.62938404,0.2490006,0.23506701,1.0,0.33910158,0.0130803725,0.97595596,0.69570166,0.01924403,0.9260003
76,0.5417254,0.13439555,0.46977875,0.33511558,0.8021551,0.0,0.5742921,0.16374029,1.0,0.71690935,0.6027444,0.1317559,0.24535279,1.0,0.3909634,0.04636142,0.9994386,0.712221,0.016534239,0.92449707
77,0.59166443,0.19180554,0.10789046,0.32434967,0.87786704,0.0,0.6060382,0.5501321,1.0,0.68662393,0.57109714,0.40571716,0.19564301,1.0,0.29170567,0.033108495,0.9985902,0.5690578,0.010633948,0.94544953
78,0.38490066,0.30132765,0.06551647,0.3298632,0.85728586,0.0,0.59455806,0.65094703,0.0,0.838589,0.73982775,0.3214467,0.15776776,1.0,0.21737881,0.016897842,0.9945445,0.5854743,0.0047263117,0.9488992
79,0.42308927,0.22618924,0.10890756,0.31348193,0.8504118,0.0,0.5426949,0.7327846,1.0,0.8701502,0.653872,0.20115773,0.15235692,1.0,0.22876076,0.016624454,0.9984798,0.4924367,0.01568419,0.9348667
80,0.4076131,0.20857911,0.16270013,0.31345755,0.848015,0.0,0.56824285,0.7275087,1.0,0.8521254,0.7065017,0.17324063,0.1514018,1.0,0.22204411,0.01619107,0.9992823,0.5524146,0.0071239676,0.94240713
81,0.5284056,0.14824912,0.123872414,0.3377175,0.8638146,1.0,0.564343,0.81522,1.0,0.76548576,0.78223336,0.51213884,0.1626879,1.0,0.20340039,0.014339895,0.9987601,0.73761386,0.028375648,0.78212535
82,0.5993822,0.19474563,0.057250064,0.36440256,0.85190094,1.0,0.58937943,0.02444211,0.0,0.73888105,0.67399263,0.42437384,0.16839555,1.0,0.2233279,0.014488307,0.9527703,0.60016197,0.009180069,0.6506703
83,0.5584449,0.28476653,0.30256024,0.33333895,0.8044227,1.0,0.5785696,0.043461952,1.0,0.7092969,0.60782653,0.6864133,0.31557712,1.0,0.38229007,0.0087858755,0.99811196,0.57890475,0.014075884,0.69579554
84,0.5453912,0.26599333,0.29537815,0.32518473,0.769626,1.0,0.6319385,0.10228241,1.0,0.6857846,0.6135015,0.58854115,0.28037053,1.0,0.33808848,0.012038536,0.9974486,0.67012006,0.00947089,0.6842972
85,0.65047354,0.22739111,0.25803804,0.29087293,0.87470186,1.0,0.5336642,0.6683034,0.0,0.78898484,0.7095325,0.31503314,0.19887608,1.0,0.17084268,0.015766785,0.99108785,0.72396535,0.008130748,0.49165288
86,0.67950594,0.17010866,0.21891853,0.36051232,0.8803131,0.0,0.4624454,0.006186481,1.0,0.7276286,0.61778706,0.14985219,0.19749835,1.0,0.08616191,0.014037607,0.99669564,0.62167364,0.0026095195,0.71490836
87,0.55704504,0.19324213,0.25741956,0.37670887,0.8605602,0.0,0.51621807,0.32073754,1.0,0.78157765,0.5075962,0.23558596,0.1941703,1.0,0.092430934,0.009337907,0.99629754,0.51176864,0.014149512,0.7699175
88,0.5577251,0.21871807,0.251283,0.3645388,0.8776184,0.0,0.46095437,0.57970023,0.0,0.8201632,0.59863174,0.37804627,0.17618284,1.0,0.07728867,0.012644056,0.99916184,0.7450824,0.008445883,0.7788929
89,0.5578877,0.20366247,0.22482708,0.32785088,0.8781674,0.0,0.47078103,0.742719,1.0,0.8281669,0.5655497,0.33207837,0.16081344,1.0,0.0767679,0.012325333,0.9986725,0.69513583,0.006483925,0.7616661
90,0.5685128,0.21300195,0.21053095,0.35357952,0.8823203,0.0,0.5263915,0.9161935,1.0,0.7879495,0.5701625,0.37238652,0.17461354,1.0,0.09033509,0.015281501,0.9975254,0.7040501,0.012072385,0.67715
91,0.5662197,0.4073435,0.06833579,0.39453915,0.82888323,1.0,0.5165779,0.10396751,0.0,0.6893853,0.6838351,0.57891566,0.20813334,1.0,0.20214799,0.015212447,0.9989367,0.691022,0.007017974,0.5478411
92,0.5661836,0.40068927,0.066136956,0.3939497,0.8248351,1.0,0.5003914,0.12182123,0.0,0.69785035,0.7264364,0.5226511,0.23011918,1.0,0.19109367,0.014532198,0.99913776,0.77148134,0.0076594027,0.5516589
93,0.5390723,0.25033098,0.22405887,0.35156143,0.81446135,0.0,0.5199042,0.3026144,1.0,0.78349906,0.68830305,0.42361748,0.20353454,1.0,0.2967673,0.0149369305,0.99992085,0.694615,0.0057292604,0.5538356
94,0.48460302,0.39836505,0.24052043,0.3604669,0.8822982,1.0,0.5296101,0.50312054,1.0,0.69189,0.64359754,0.22205845,0.1530552,1.0,0.13139041,0.021302467,0.99642026,0.70488,0.020519296,0.76710224
95,0.5489021,0.29916126,0.5068259,0.325449,0.85736847,0.0,0.592237,0.6091623,1.0,0.73070765,0.63225245,0.5119116,0.25564918,1.0,0.17852236,0.012989111,0.9957048,0.7874802,0.024933698,0.7822288
96,0.40895206,0.15782657,0.45151365,0.37186202,0.87993735,0.0,0.5658739,0.9330755,1.0,0.74214137,0.63483214,0.35255793,0.20192486,1.0,0.14208658,0.011760173,0.9994336,0.6718718,0.023498043,0.7642584
97,0.43607232,0.15063228,0.32551074,0.3533279,0.88253117,0.0,0.5337156,0.9319607,1.0,0.7489545,0.5854007,0.43874905,0.1900572,1.0,0.1676859,0.012062891,0.9980331,0.68522346,0.025132472,0.7670057
98,0.47534785,0.21540172,0.4056727,0.3881044,0.869905,0.0,0.59061795,0.8554698,1.0,0.72206724,0.5236365,0.45044062,0.20504048,1.0,0.10318226,0.015778318,0.99340796,0.6772263,0.01936238,0.75406206
99,0.47128654,0.13877536,0.20126443,0.24589708,0.84847313,1.0,0.7225183,0.77470803,1.0,0.7837081,0.5758639,0.4068355,0.17696223,1.0,0.10262857,0.008940954,0.99680567,0.86224985,0.016212909,0.772209
100,0.39901474,0.1813589,0.08475763,0.29936305,0.85841155,1.0,0.6054875,0.7442003,1.0,0.8533481,0.6263948,0.29649612,0.15216942,1.0,0.10876356,0.013995333,0.9991115,0.7510426,0.022022234,0.84990627
101,0.5850867,0.2623588,0.450567,0.30797565,0.8636039,1.0,0.49568987,0.7498272,1.0,0.7614837,0.708426,0.39038804,0.26853302,1.0,0.17231543,0.020461066,0.9822483,0.7395509,0.013481067,0.53203493
102,0.564966,0.24445853,0.3870091,0.2574077,0.86562335,1.0,0.4402172,0.6181875,1.0,0.8186733,0.6263493,0.16337048,0.28601566,1.0,0.1745643,0.016651386,0.999121,0.6776234,0.009342165,0.65459967
103,0.6123708,0.2098011,0.55292934,0.22411571,0.8440491,1.0,0.608533,0.8155313,1.0,0.6738612,0.5514131,0.28743103,0.2916265,1.0,0.08547977,0.044552807,0.9778812,0.7416533,0.038026292,0.87335443
104,0.60747653,0.13723929,0.5242476,0.23870665,0.84638524,1.0,0.60534394,0.24232732,1.0,0.7591925,0.6374226,0.36885783,0.32374153,1.0,0.13230973,0.024272636,0.9929628,0.5561118,0.01021169,0.8545784
105,0.6085775,0.17393349,0.5401049,0.23870665,0.84638524,1.0,0.6018863,0.34775838,1.0,0.7800404,0.6344283,0.27626088,0.34107476,1.0,0.11289606,0.025481839,0.977612,0.71111375,0.010964995,0.8583563
106,0.58236146,0.15952814,0.50890875,0.2465985,0.7938862,1.0,0.5086556,0.6334721,1.0,0.6645977,0.7659237,0.49427965,0.27759352,1.0,0.31973103,0.035609815,0.9954099,0.6300573,0.015629558,0.827798
107,0.57318705,0.18155909,0.26514995,0.236276,0.8639622,0.0,0.50415397,0.34674644,1.0,0.84865373,0.71042556,0.5252619,0.3010942,1.0,0.18450068,0.02822251,0.9895788,0.717336,0.012820557,0.89724946
108,0.54803365,0.14448401,0.31230688,0.24167205,0.86741173,0.0,0.45572105,0.6279103,1.0,0.8339558,0.7714728,0.5069541,0.2881298,1.0,0.19311444,0.017414084,0.99436617,0.69512284,0.022529988,0.9065515
109,0.42627648,0.20372646,0.123600096,0.25985822,0.79775256,1.0,0.73550624,0.70258814,1.0,0.7265678,0.77198285,0.11831201,0.28618822,1.0,0.22230743,0.023360798,0.9966294,0.63137364,0.026646817,0.9551894
110,0.40337554,0.14641057,0.33343524,0.24405822,0.87694556,1.0,0.56584966,0.1586586,1.0,0.84920627,0.68452084,0.4327344,0.25807446,1.0,0.1094999,0.011821105,0.99396694,0.8434271,0.017340977,0.85004336
111,0.38329622,0.14451785,0.25025868,0.24216838,0.8683473,0.0,0.5646888,0.120945424,1.0,0.8898827,0.7184065,0.26290604,0.30006453,1.0,0.18552382,0.012295916,0.9972082,0.8121737,0.012410466,0.90373135
112,0.38042,0.19541265,0.29793742,0.24088837,0.8353856,1.0,0.61526597,0.36593643,1.0,0.8401682,0.72612166,0.20724374,0.34076932,1.0,0.21974938,0.022474945,0.99945265,0.7393816,0.007323382,0.88152224
113,0.386497,0.15645163,0.24379133,0.24088837,0.83956015,1.0,0.6034717,0.5197239,1.0,0.8472847,0.76409096,0.18608898,0.33486032,1.0,0.22099034,0.023486873,0.99948406,0.8286382,0.007213175,0.88152224
114,0.40726978,0.20338441,0.38975644,0.246225,0.8289741,1.0,0.5380944,0.15184525,1.0,0.8122618,0.69353074,0.19279085,0.23255365,1.0,0.20634036,0.022070779,0.9988557,0.7049236,0.0416246,0.8482656
115,0.4363556,0.14649844,0.512405,0.23287882,0.76589835,1.0,0.7501494,0.6048738,1.0,0.52559066,0.65752673,0.23253766,0.22581188,1.0,0.22725366,0.019415554,0.9993351,0.5547913,0.039631136,0.8995257
116,0.39093593,0.17070755,0.4174585,0.24322765,0.8255477,1.0,0.69541895,0.8957546,1.0,0.6575724,0.6374236,0.45209926,0.26344988,1.0,0.2892164,0.024967669,0.99975723,0.62312865,0.015223073,0.8966862
117,0.38536364,0.16481023,0.3982221,0.24322765,0.8255477,1.0,0.7010036,0.9631662,1.0,0.66847366,0.6612773,0.33749977,0.25015724,1.0,0.27508596,0.020725153,0.99978226,0.73010564,0.017809153,0.9052507
118,0.3519103,0.11477433,0.52544034,0.2479269,0.76923716,0.0,0.74842364,0.4409422,1.0,0.48540533,0.63962317,0.46701035,0.21840702,1.0,0.26895577,0.012118417,0.9973374,0.8664036,0.03136748,0.91619617
