,mean_value
AU01_r,0.17376811594202898
AU02_r,0.11434782608695651
AU04_r,0.22971014492753625
AU05_r,0.06985507246376811
AU06_r,1.8894927536231885
AU07_r,2.302753623188406
AU09_r,0.03797101449275363
AU10_r,2.1610869565217388
AU12_r,1.6515942028985509
AU14_r,2.5385507246376813
AU15_r,0.27557971014492755
AU17_r,0.36630434782608695
AU20_r,0.16557971014492753
AU23_r,0.2307246376811594
AU25_r,0.34210144927536235
AU26_r,0.5994202898550725
AU45_r,0.14536231884057974
