frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
26,0.4131917,0.18742669,0.646306,0.33034608,0.80408657,1.0,0.68183887,0.7293675,1.0,0.7655132,0.5186998,0.08998004,0.18959701,1.0,0.13595818,0.03162014,0.99992657,0.7456239,0.01681591,0.9150917
27,0.45971876,0.20337589,0.6189484,0.2962199,0.79541755,0.0,0.68920994,0.2709918,0.0,0.70602334,0.8067158,0.19072805,0.19665608,1.0,0.15025692,0.03193347,0.9998599,0.552276,0.03392119,0.9038873
28,0.53837746,0.13596222,0.65390724,0.28872564,0.7729948,0.0,0.65528476,0.66726327,1.0,0.6864287,0.6781523,0.45544925,0.18271488,1.0,0.11964299,0.030909002,0.9989796,0.7452098,0.07083716,0.9113076
29,0.4909116,0.24573292,0.7129379,0.29027888,0.77335787,0.0,0.6998526,0.24634647,0.0,0.6543281,0.55952865,0.25010744,0.17690122,1.0,0.15397814,0.02863328,0.999716,0.7186696,0.14375634,0.892107
30,0.6812179,0.3553102,0.3223065,0.28639868,0.8004949,1.0,0.6336174,0.2158636,1.0,0.74809057,0.5766333,0.3569675,0.22359253,1.0,0.2448249,0.0218151,0.99904865,0.58778805,0.04236569,0.8951236
31,0.57851595,0.26800168,0.18173997,0.3176964,0.8149391,1.0,0.639701,0.85625106,1.0,0.72234094,0.5930232,0.4177607,0.1913471,1.0,0.30565006,0.021607429,0.99939203,0.6908647,0.026423391,0.7856835
32,0.5663485,0.41531497,0.41429386,0.25136325,0.8243301,1.0,0.5954895,0.4564579,0.0,0.7499252,0.5301843,0.38494548,0.24881563,1.0,0.23289736,0.066517994,0.98656124,0.7165839,0.022304624,0.80424017
33,0.7857193,0.4025322,0.4937116,0.30782026,0.7661267,1.0,0.5065528,0.5827992,0.0,0.73348004,0.47501633,0.31831887,0.29791877,1.0,0.6922799,0.020536361,0.99927634,0.78292096,0.016500251,0.831978
34,0.6700564,0.30105978,0.44328588,0.301072,0.619799,1.0,0.44485605,0.5448376,1.0,0.5895549,0.36875135,0.36951578,0.24502651,1.0,0.57602346,0.024873734,0.99912184,0.71912336,0.039586116,0.8458334
35,0.61046356,0.28487554,0.29419625,0.33255145,0.6079754,1.0,0.43920666,0.7138612,1.0,0.58056027,0.39509305,0.5261345,0.22870736,1.0,0.48017472,0.030454569,0.9995592,0.83326626,0.034280643,0.849286
36,0.62409025,0.35953203,0.45739052,0.34795126,0.56403816,1.0,0.4170052,0.6969166,1.0,0.4828907,0.44253153,0.32038096,0.23997489,1.0,0.64766103,0.04391908,0.99754363,0.6629828,0.019920105,0.6742549
37,0.6560255,0.30875778,0.39198843,0.30096745,0.51636535,1.0,0.42618865,0.9790247,0.0,0.5531022,0.40937397,0.44415703,0.23832653,1.0,0.6688053,0.032909367,0.99858344,0.76087916,0.011712749,0.8512114
38,0.7350895,0.43109763,0.48657954,0.29216415,0.49781352,1.0,0.41090986,0.623746,0.0,0.46042654,0.42821681,0.5843454,0.24145432,1.0,0.64731216,0.029768066,0.9994684,0.6963981,0.036232516,0.78411937
39,0.67323667,0.38304672,0.34160593,0.3649956,0.46564895,1.0,0.43442187,0.9805022,0.0,0.4999447,0.40805703,0.19400771,0.24307571,1.0,0.52478784,0.04966102,0.99968326,0.8461143,0.05186413,0.8366047
40,0.6225298,0.32509094,0.45061803,0.35105756,0.40837687,0.0,0.41723013,0.9820455,1.0,0.54378563,0.47409037,0.519361,0.2550936,1.0,0.50549316,0.03420621,0.9998914,0.8339656,0.049169954,0.8665839
41,0.5863234,0.2514273,0.6450509,0.35583135,0.39877838,1.0,0.43673506,0.897637,1.0,0.469161,0.48641676,0.36813623,0.24112102,1.0,0.53916705,0.03464678,0.99974173,0.7814025,0.034758624,0.83111095
42,0.658346,0.4215426,0.6565681,0.35583135,0.4099423,1.0,0.4618474,0.9594758,1.0,0.5015965,0.54042304,0.59129435,0.27760693,1.0,0.50829047,0.03443991,0.9999354,0.7841211,0.0102408035,0.8282831
43,0.6472014,0.33821702,0.66752076,0.35870227,0.45665216,1.0,0.39463842,0.9644648,0.0,0.66516155,0.47531748,0.5470076,0.28081346,1.0,0.538167,0.021911392,0.9998547,0.7831932,0.047259256,0.92505157
44,0.55326426,0.3464112,0.7639096,0.29944742,0.47002524,1.0,0.44368318,0.9780588,0.0,0.5002399,0.43302962,0.6485022,0.2766672,1.0,0.4388294,0.025348224,0.99895644,0.6212928,0.0375712,0.86850595
45,0.54289603,0.26261294,0.7782988,0.29884428,0.48775753,1.0,0.44990435,0.37758133,1.0,0.5523053,0.33460742,0.7899258,0.3138235,1.0,0.64883226,0.026315084,0.99987054,0.6251912,0.031218627,0.8912473
46,0.5593742,0.37083048,0.71040606,0.27886748,0.47566783,1.0,0.32772836,0.872069,1.0,0.6604076,0.45560262,0.7097666,0.41000476,1.0,0.6340234,0.026969537,0.9997596,0.557712,0.03793187,0.86759007
47,0.5147897,0.47372591,0.7100803,0.33582675,0.5681928,1.0,0.27277148,0.11798927,1.0,0.57224625,0.516174,0.48821178,0.41612366,1.0,0.6451339,0.032953802,0.9988223,0.60801834,0.035222795,0.8920036
48,0.46570736,0.3596443,0.5620647,0.34731257,0.42281052,1.0,0.30409944,0.7703458,1.0,0.550964,0.4599985,0.740227,0.37769958,1.0,0.5569185,0.08668626,0.9952369,0.5572906,0.077935226,0.85953087
49,0.4631,0.41404623,0.5373135,0.49458006,0.49688503,1.0,0.28976232,0.79190296,1.0,0.6050362,0.50332004,0.32174438,0.324975,1.0,0.61529434,0.032622844,0.99603206,0.58471996,0.076776296,0.8338438
