,mean_value
AU01_r,0.18974789915966386
AU02_r,0.08529411764705883
AU04_r,0.1338655462184874
AU05_r,0.08193277310924368
AU06_r,2.470504201680672
AU07_r,2.3727731092436977
AU09_r,0.06260504201680672
AU10_r,2.1242016806722686
AU12_r,1.718487394957983
AU14_r,1.7168067226890753
AU15_r,0.38983193277310924
AU17_r,0.434201680672269
AU20_r,0.2097478991596639
AU23_r,0.387563025210084
AU25_r,0.7857983193277311
AU26_r,0.4429411764705882
AU45_r,0.3481512605042017
