frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
74,0.3887486,0.2076594,0.65669316,0.28067988,0.20169799,0.0,0.53538495,0.016923146,0.0,0.07120302,0.50659156,0.2321993,0.55406946,0.0,0.6304077,0.7909762,0.25545782,0.12225779,0.5651702,0.40860346
75,0.31899485,0.15239303,0.44054392,0.27887285,0.22506627,0.0,0.6351838,0.05666993,0.0,0.064193584,0.5425774,0.33257267,0.6222498,0.0,0.69742006,0.8352744,0.06659995,0.18533924,0.18777777,0.1198749
76,0.57211703,0.13811775,0.24074872,0.31073734,0.17028487,0.0,0.47227022,0.011151541,0.0,0.057068832,0.3897384,0.34504244,0.6872262,1.0,0.7392582,0.77193373,0.042394605,0.11952717,0.46522686,0.35795885
77,0.41548717,0.17770325,0.41292086,0.3010267,0.2388742,0.0,0.5882213,0.033909295,0.0,0.07476566,0.38327226,0.18023807,0.6594441,0.0,0.56743556,0.7911927,0.045244094,0.20740539,0.6923094,0.32312655
78,0.34926984,0.34496778,0.5255593,0.23996428,0.18412781,0.0,0.52848554,0.013987913,0.0,0.08347112,0.47968882,0.34776372,0.6413721,1.0,0.7100521,0.5646415,0.91659343,0.14601181,0.58316684,0.5149037
79,0.28869203,0.17139828,0.49648836,0.25157315,0.18359543,0.0,0.57000464,0.041293513,0.0,0.13188547,0.5592907,0.2985349,0.6651907,0.0,0.78461385,0.7580986,0.3096503,0.11485137,0.44227338,0.58665526
80,0.29137748,0.13967377,0.3459706,0.23894694,0.17259602,0.0,0.6652986,0.01916301,0.0,0.09616532,0.5584497,0.25877407,0.58367395,0.0,0.75138474,0.8102413,0.15882194,0.081799336,0.25558525,0.65260476
81,0.25294518,0.10552462,0.4325937,0.22102273,0.21775042,0.0,0.50159854,0.24361634,0.0,0.062315445,0.5274742,0.1900986,0.6289538,0.0,0.74998945,0.8621149,0.05839628,0.05646739,0.28575683,0.6621439
82,0.29100552,0.26066262,0.4675753,0.21957295,0.20998192,0.0,0.5186345,0.021338664,0.0,0.09191872,0.5901967,0.17059992,0.539886,0.0,0.7426315,0.8195453,0.32953513,0.19689214,0.26171798,0.21854185
83,0.32745755,0.42606893,0.54762495,0.21712773,0.20105535,0.0,0.37874424,0.019417468,1.0,0.11759756,0.5760809,0.29296422,0.6593567,0.0,0.7129307,0.76447034,0.47981545,0.2197411,0.38149396,0.18490344
84,0.2481651,0.16100168,0.45690572,0.21557279,0.17560026,0.0,0.44806594,0.023274893,0.0,0.13003485,0.5483751,0.36146218,0.6806063,0.0,0.79969776,0.7866261,0.8935696,0.18909805,0.15999316,0.18348989
85,0.35682842,0.27911216,0.453076,0.20872991,0.3195307,0.0,0.39288682,0.023367831,0.0,0.22471295,0.4922078,0.20902698,0.757905,1.0,0.72448105,0.7050026,0.8313524,0.3126105,0.27861348,0.24158923
86,0.32154733,0.26687232,0.38527277,0.21462429,0.30838662,0.0,0.3762824,0.010900117,0.0,0.25822154,0.5906761,0.28642827,0.68519545,1.0,0.7767766,0.7262176,0.97030616,0.27414948,0.33807343,0.22071464
87,0.35951284,0.290157,0.2263285,0.21632724,0.31032458,0.0,0.3876465,0.015386313,0.0,0.27770144,0.6672269,0.42268372,0.667675,0.0,0.8049095,0.7429909,0.95801246,0.21500818,0.31928822,0.15401703
88,0.34986687,0.22015221,0.5026774,0.21244895,0.3677959,0.0,0.4659496,0.054613505,1.0,0.3428606,0.67972034,0.32860404,0.5980784,1.0,0.74039805,0.7705286,0.99241203,0.28026795,0.0896286,0.19860932
89,0.43797418,0.1636093,0.38632163,0.20780353,0.42577037,0.0,0.53591704,0.060479533,1.0,0.21365273,0.55428326,0.5469207,0.7082369,1.0,0.6530742,0.7184628,0.99717724,0.18821213,0.43322924,0.22153455
90,0.30392218,0.1927522,0.5947138,0.21463853,0.39563298,0.0,0.52290475,0.2172374,1.0,0.20998457,0.5499121,0.38551554,0.63594586,1.0,0.5284716,0.6591326,0.99615294,0.39212823,0.1985197,0.18529433
91,0.3849877,0.25718883,0.524947,0.21244895,0.35705236,0.0,0.5689898,0.15574582,1.0,0.2385661,0.7178615,0.53795755,0.70043826,1.0,0.77698845,0.5533825,0.99791485,0.39496148,0.11054662,0.171158
92,0.30275276,0.33866236,0.63025784,0.21339047,0.41816396,0.0,0.5390069,0.42505124,1.0,0.35202423,0.6701228,0.39237797,0.66247684,1.0,0.80550516,0.4106534,0.9947238,0.37052834,0.15704013,0.27150425
93,0.39336017,0.1757368,0.49831685,0.25487792,0.43471858,0.0,0.64158887,0.19484042,1.0,0.40184626,0.62815183,0.2832529,0.57829833,1.0,0.6928144,0.5219425,0.9990927,0.42785513,0.14207312,0.571406
94,0.56199,0.26148418,0.22048686,0.22139421,0.5658636,0.0,0.651832,0.60166276,0.0,0.5450123,0.6236674,0.3534662,0.58131635,1.0,0.62228507,0.54765016,0.9973642,0.34274963,0.28403875,0.6404646
95,0.4621014,0.3179608,0.42050743,0.24713925,0.52918744,0.0,0.64397377,0.10149909,1.0,0.6399133,0.6622299,0.29361725,0.53261083,1.0,0.4743369,0.7218752,0.99712104,0.71065915,0.14118169,0.5273436
96,0.37051558,0.28809872,0.46594572,0.28972352,0.50206923,0.0,0.64162153,0.028892634,0.0,0.46525112,0.6032338,0.33082932,0.5773716,1.0,0.59025687,0.7538485,0.9993456,0.56649953,0.2352331,0.48428798
97,0.22455911,0.29050004,0.6518432,0.25305438,0.7164444,1.0,0.6752761,0.39384326,0.0,0.7994283,0.691838,0.52769196,0.48698655,1.0,0.43224686,0.21178776,0.9993445,0.29037166,0.17299214,0.26297423
98,0.27021217,0.20114401,0.69024134,0.2305751,0.6323097,1.0,0.5802635,0.20114356,0.0,0.725609,0.76058745,0.4202367,0.6531142,1.0,0.46908292,0.4930176,0.992644,0.3350376,0.28121564,0.33846307
99,0.35921344,0.24448304,0.612683,0.2305751,0.65905327,0.0,0.6154736,0.39456257,0.0,0.652842,0.7544938,0.3005062,0.49970466,1.0,0.47207353,0.23734143,0.9976902,0.16989382,0.27761197,0.44400078
100,0.474472,0.29624045,0.65343696,0.2314767,0.6707808,0.0,0.671705,0.4658491,0.0,0.7093609,0.8209827,0.3620813,0.37511736,1.0,0.45952407,0.33571097,0.99614716,0.46206394,0.13390474,0.44383323
101,0.30865994,0.24928139,0.34876752,0.255327,0.57412183,1.0,0.69128996,0.09695692,0.0,0.77352095,0.5137464,0.48624954,0.4116727,1.0,0.38849437,0.052058622,0.9982029,0.4390652,0.16614857,0.39183223
102,0.3257605,0.2263381,0.54438454,0.23430243,0.648935,1.0,0.60290754,0.20299485,0.0,0.7031033,0.6846261,0.25304216,0.43468988,1.0,0.3581002,0.20938909,0.9998436,0.40445074,0.13274007,0.2780003
103,0.28778288,0.29262784,0.39496806,0.23455092,0.63145345,0.0,0.6612727,0.19362132,0.0,0.6572867,0.72572285,0.36200833,0.4002203,1.0,0.4247954,0.29398334,0.9996302,0.45155078,0.33792165,0.36147285
104,0.4282963,0.21727689,0.45359567,0.25665024,0.65055573,1.0,0.6219602,0.21855879,0.0,0.7270539,0.6601532,0.35802555,0.5101477,1.0,0.42849216,0.3099324,0.9976835,0.41318816,0.23035617,0.13812968
105,0.24608123,0.26944092,0.5601454,0.26716205,0.66077745,1.0,0.616129,0.3681301,0.0,0.7573089,0.6475284,0.36404598,0.4314271,1.0,0.43672994,0.35118207,0.99940634,0.67847705,0.24995534,0.17232357
106,0.29962477,0.2528833,0.656472,0.3329402,0.60006195,0.0,0.69545484,0.1786119,0.0,0.85533935,0.76599646,0.26405847,0.37810796,1.0,0.47747123,0.060378436,0.9968689,0.5539922,0.07910812,0.12867676
107,0.31994286,0.2750791,0.46784735,0.3382903,0.60802305,1.0,0.5519317,0.5625183,1.0,0.63426626,0.65959054,0.5818202,0.52251416,1.0,0.49865443,0.37102544,0.9929918,0.4766104,0.101172864,0.09433396
108,0.27260593,0.19040354,0.32610288,0.32314888,0.45818657,0.0,0.49650553,0.41545925,0.0,0.63729936,0.7106241,0.4703706,0.3788812,1.0,0.5040571,0.1069437,0.99893576,0.5574566,0.06958918,0.11460365
109,0.30245897,0.21718596,0.41286227,0.33551863,0.51339626,1.0,0.52091986,0.5709041,1.0,0.7823978,0.76259166,0.43764192,0.54942364,1.0,0.52289,0.33240882,0.99926203,0.556365,0.15244643,0.082771726
110,0.22208382,0.2429692,0.22704992,0.34178087,0.51249,1.0,0.54755765,0.97482955,1.0,0.78918624,0.80198675,0.2713495,0.59454465,1.0,0.5259222,0.32470196,0.9996331,0.6613001,0.08617646,0.06650128
111,0.24124207,0.21383347,0.24923325,0.3478431,0.60743344,0.0,0.5788586,0.23775735,1.0,0.73223597,0.75723207,0.38693476,0.55266625,1.0,0.5569178,0.3324919,0.9999132,0.455071,0.10818965,0.09785769
112,0.21350577,0.20476665,0.47870615,0.31086338,0.4443451,1.0,0.6868084,0.5394345,0.0,0.807216,0.64297146,0.24847743,0.3357103,1.0,0.5512056,0.06594035,0.99811614,0.5611119,0.15565021,0.09897901
113,0.28121495,0.20430297,0.6389065,0.3250686,0.42423788,0.0,0.6674064,0.05170718,1.0,0.7320202,0.6302736,0.28773472,0.44416094,1.0,0.4292017,0.19543427,0.9991762,0.5669742,0.10159846,0.15145251
114,0.2523835,0.1726542,0.27751988,0.32846808,0.4927748,1.0,0.6855829,0.3619783,1.0,0.78572017,0.7184702,0.27110636,0.47573388,1.0,0.5296515,0.1669967,0.9998462,0.4830626,0.12001091,0.091053165
115,0.33602703,0.23417088,0.43173173,0.29071602,0.5228532,0.0,0.7061525,0.12218266,1.0,0.7537578,0.6917052,0.35586783,0.566945,1.0,0.44651112,0.23279531,0.9989845,0.49367687,0.29136047,0.10240539
116,0.28791338,0.20250994,0.38940346,0.31336737,0.6493686,1.0,0.739056,0.071104445,1.0,0.6984076,0.6483619,0.34487477,0.4873968,1.0,0.43331978,0.16655034,0.9951852,0.35682824,0.17785567,0.061051793
117,0.38297096,0.30416462,0.3626838,0.30855417,0.6951898,0.0,0.6565495,0.36971614,0.0,0.7521046,0.62773395,0.3406708,0.49557102,1.0,0.39603814,0.28011885,0.9983797,0.17464697,0.16250138,0.06876193
118,0.237608,0.1989948,0.17051888,0.31551173,0.5542642,1.0,0.61634994,0.028260859,0.0,0.38082385,0.5199335,0.15067264,0.45057958,1.0,0.37171793,0.42984548,0.99896,0.26542884,0.28791228,0.113753684
119,0.23486754,0.19228168,0.25232595,0.32744756,0.4814204,1.0,0.56022304,0.007029004,1.0,0.47045258,0.4989445,0.18874481,0.4945419,1.0,0.42296666,0.4768139,0.99855965,0.27187088,0.24278899,0.11589336
120,0.23619795,0.237532,0.21154378,0.33068642,0.5122805,0.0,0.5514913,0.04867993,1.0,0.658969,0.4710619,0.26625732,0.4957293,1.0,0.44091856,0.457328,0.9962896,0.43093047,0.1522519,0.074617386
121,0.2509204,0.18292652,0.45080963,0.32735786,0.5562152,0.0,0.4918553,0.22697818,0.0,0.68376124,0.72836214,0.33624205,0.5372887,1.0,0.49392635,0.5723798,0.99078965,0.1290745,0.12161949,0.08019563
