frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
26,0.45732978,0.32332906,0.6366809,0.35632825,0.5870225,0.0,0.6439597,0.13956635,0.0,0.42501974,0.7970782,0.48181996,0.621537,0.0,0.7033088,0.8784593,0.16299476,0.034786142,0.22101198,0.04964041
27,0.47739622,0.38117638,0.5041996,0.33486414,0.55248374,1.0,0.6298035,0.046876457,0.0,0.4425289,0.7632968,0.69556314,0.6280155,0.0,0.6872281,0.87109816,0.2786448,0.060036108,0.10080618,0.07734584
28,0.41100103,0.21554978,0.7511729,0.2802066,0.586787,0.0,0.73409337,0.012484254,0.0,0.57781816,0.7408316,0.626341,0.61165404,0.0,0.7511377,0.84567595,0.024576116,0.091348276,0.63082325,0.19783717
29,0.34601137,0.32236725,0.64468765,0.276263,0.590646,1.0,0.6643455,0.022754803,0.0,0.56495434,0.77997154,0.6668383,0.6193086,0.0,0.68503404,0.7960903,0.043456875,0.05046925,0.22915792,0.09068341
30,0.3652109,0.170525,0.6955072,0.30710873,0.61888367,0.0,0.6174848,0.027485149,0.0,0.40942895,0.7395064,0.67329115,0.62044483,0.0,0.6864338,0.8324447,0.13194633,0.08913341,0.33762625,0.09285274
31,0.4051791,0.3091459,0.7829266,0.34250993,0.5563782,1.0,0.6452079,0.009556014,0.0,0.39967403,0.7153338,0.6591044,0.6074686,0.0,0.6776016,0.8244143,0.35941452,0.061591584,0.38676342,0.0739745
32,0.34679055,0.27743477,0.8460032,0.2677279,0.5693301,1.0,0.72221416,0.48309565,0.0,0.45563823,0.76696503,0.74652684,0.5756768,0.0,0.6832002,0.8665732,0.044796795,0.078409016,0.22052598,0.10507269
33,0.37627444,0.33574456,0.84736925,0.3321485,0.5996679,1.0,0.72495323,0.49069008,1.0,0.46605235,0.7695225,0.8521243,0.5333723,1.0,0.67912483,0.71745,0.6704022,0.14226386,0.1108227,0.082754984
34,0.3519817,0.21611844,0.8551585,0.2890579,0.59655,0.0,0.7289337,0.07696116,1.0,0.48646656,0.7647354,0.6954072,0.60256463,0.0,0.6429193,0.87486845,0.042927537,0.18407024,0.5767542,0.2392275
35,,,,,,,,,,,,,,,,,,,,
36,0.4032276,0.378339,0.50506526,0.27035594,0.57024145,0.0,0.74653655,0.0038075156,0.0,0.47356,0.66959876,0.36489296,0.5993889,0.0,0.5891932,0.65002835,0.004148881,0.11654133,0.4457037,0.14005417
37,0.39090016,0.35873914,0.7859783,0.31515208,0.5510856,0.0,0.72724676,0.013834128,0.0,0.44867313,0.8450157,0.5029861,0.6292955,0.0,0.6723604,0.6676069,0.005250987,0.094467916,0.36107796,0.21193282
38,0.39668882,0.26464525,0.66931087,0.262808,0.5330454,0.0,0.7204593,0.008588311,0.0,0.6966441,0.6439444,0.37117907,0.57538265,0.0,0.6005691,0.65540355,0.009227056,0.021209653,0.48335654,0.22069249
39,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,
53,0.5279697,0.500592,0.49106005,0.35335663,0.35909674,1.0,0.5293252,0.045307945,1.0,0.29733416,0.68890715,0.51509786,0.6748211,0.0,0.7312471,0.82353586,0.00231459,0.11106139,0.63221294,0.0645436
54,0.406821,0.49867672,0.40634283,0.32287556,0.38119966,0.0,0.5486888,0.04671472,1.0,0.12723078,0.7486674,0.48161072,0.6457124,1.0,0.74633247,0.8680766,0.02744817,0.13839145,0.35030377,0.06717054
55,0.4506437,0.38209832,0.40740898,0.36867628,0.43133456,1.0,0.5220038,0.006082078,0.0,0.3213921,0.7184338,0.6493369,0.6261978,0.0,0.6295079,0.8693283,0.021135315,0.054842006,0.33415893,0.06276024
56,0.3338746,0.33139285,0.30722803,0.33417836,0.20383157,0.0,0.23444363,0.008422315,0.0,0.16501169,0.5791857,0.7033306,0.57933825,0.0,0.6676209,0.8149451,0.66183704,0.05134744,0.29243,0.047792263
57,0.3285493,0.35593048,0.32397172,0.3389673,0.124040045,0.0,0.23435003,0.0769648,0.0,0.08739412,0.43925428,0.7485884,0.5710154,0.0,0.7341664,0.75506955,0.12136152,0.059913862,0.6983803,0.035036873
58,0.5161697,0.3515048,0.6813181,0.28345478,0.2175374,0.0,0.5785113,0.0051129553,0.0,0.13812095,0.6421795,0.6382822,0.63379693,0.0,0.6374174,0.86675423,0.3363372,0.08106389,0.5631325,0.08994425
59,0.4088105,0.3621954,0.2990353,0.32701328,0.32509336,0.0,0.6915985,0.0073369797,0.0,0.28822526,0.50993,0.6090533,0.6777043,0.0,0.7207624,0.8077255,0.58419466,0.119540416,0.4734504,0.069981635
60,0.47473374,0.45327312,0.5288786,0.3757551,0.32132626,1.0,0.33573142,0.01140674,1.0,0.19523999,0.7263589,0.5866893,0.6979509,1.0,0.7231024,0.9065439,0.067801625,0.102153905,0.18125491,0.053944316
61,0.49347773,0.39777002,0.5345079,0.33171389,0.47217083,0.0,0.70209163,0.0013710434,1.0,0.40055454,0.6839764,0.6160126,0.6889286,1.0,0.6349127,0.9606635,0.028147403,0.07786492,0.5620626,0.13171089
62,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,
66,0.47044203,0.51074195,0.5056857,0.34419474,0.5180331,1.0,0.66402656,0.18107605,0.0,0.6427462,0.739823,0.44228733,0.647216,0.0,0.58964044,0.92460406,0.19891334,0.06203927,0.37735176,0.06384939
67,0.46184546,0.4226901,0.43221447,0.29229853,0.5578564,1.0,0.71238774,0.057714235,0.0,0.7144912,0.73510176,0.31937304,0.6610806,0.0,0.70471585,0.88456225,0.16500588,0.04898914,0.3328823,0.06991739
68,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,
70,0.39856735,0.3107273,0.4924174,0.3010934,0.52778876,0.0,0.65864396,0.009181267,0.0,0.6388751,0.7429699,0.31477243,0.61585385,0.0,0.70180553,0.86080533,0.06429149,0.0559211,0.54216546,0.08304738
71,0.48590988,0.44966778,0.745161,0.3422235,0.5321912,1.0,0.66712147,0.0027412886,0.0,0.45318213,0.73751354,0.3750595,0.5950393,0.0,0.6763827,0.8506725,0.018752124,0.06917168,0.25323325,0.07298656
72,0.36884943,0.45097312,0.44470134,0.24644734,0.6147753,1.0,0.71789604,0.056067742,0.0,0.7377833,0.7128445,0.24453196,0.5831492,0.0,0.48241514,0.8579389,0.48180884,0.0639543,0.23315606,0.074876875
73,0.4382075,0.4195374,0.57997775,0.2767466,0.5736803,0.0,0.61188316,0.010063654,0.0,0.6276696,0.6699456,0.2748405,0.668194,0.0,0.42328492,0.80179083,0.089578524,0.058150824,0.21443824,0.04633396
74,0.486314,0.38291284,0.4814749,0.31375852,0.5529388,1.0,0.5989115,0.014459189,0.0,0.5976426,0.75253016,0.43104172,0.64960957,0.0,0.54182965,0.8145158,0.1339028,0.042849205,0.2862785,0.08112504
75,0.47259507,0.41767025,0.40059882,0.32345754,0.5258473,0.0,0.5796853,0.00017062612,0.0,0.57493937,0.6638983,0.5108513,0.6650661,0.0,0.60010505,0.811692,0.21983196,0.044305213,0.19176677,0.07115716
76,0.49483743,0.3753188,0.50810814,0.35448247,0.39172745,1.0,0.66219914,0.011385595,0.0,0.5523658,0.7556559,0.20233558,0.61289877,0.0,0.5763023,0.8478244,0.07653606,0.04345793,0.21076617,0.05639971
77,0.47761276,0.35949302,0.60610604,0.34588763,0.50241315,0.0,0.7112871,0.00635611,0.0,0.55413795,0.65858966,0.43726277,0.60542643,0.0,0.46851504,0.8495926,0.12826818,0.05865084,0.26169994,0.055020645
78,0.42789346,0.3830646,0.7299641,0.33492145,0.5108093,0.0,0.73973143,0.0074102324,0.0,0.494568,0.66772586,0.43905282,0.6798138,0.0,0.64960665,0.8585276,0.11547121,0.04490291,0.20694354,0.06430852
79,0.47679114,0.4519133,0.5007991,0.34298456,0.49843255,0.0,0.6791151,0.050298408,0.0,0.5590567,0.7325102,0.49859282,0.642434,0.0,0.5896878,0.8727808,0.09425536,0.03831622,0.25107196,0.05709542
80,0.41208482,0.37879112,0.39796373,0.29736316,0.57143676,1.0,0.7800706,0.012218361,0.0,0.5623773,0.71650714,0.3572687,0.6620935,0.0,0.6244596,0.898732,0.040082626,0.028514992,0.21902956,0.11338082
81,0.46432388,0.43694744,0.48497233,0.3470338,0.6436314,1.0,0.7453232,0.012915737,0.0,0.5773143,0.7541975,0.5892454,0.6712523,1.0,0.6881559,0.9174284,0.96445847,0.042376895,0.1423411,0.07370895
82,0.47453207,0.37638646,0.48311758,0.32320943,0.58304864,1.0,0.7575804,0.02552516,0.0,0.6144059,0.6834081,0.39884013,0.606343,0.0,0.5500427,0.84340996,0.5264478,0.06933926,0.2309709,0.09111965
83,0.4043981,0.29861,0.50770813,0.3209119,0.61053485,0.0,0.81224287,0.27061397,0.0,0.45882604,0.7035576,0.28734666,0.57790613,0.0,0.57931685,0.8958822,0.35535428,0.060323507,0.20261684,0.10132669
84,0.39950135,0.32329255,0.49031535,0.2897231,0.61753154,0.0,0.7272928,0.01825794,0.0,0.51274455,0.66459614,0.48017263,0.63250405,0.0,0.6821976,0.90504783,0.3982205,0.07443407,0.21420036,0.13540936
85,0.37791944,0.38739616,0.3962961,0.30893424,0.57157546,0.0,0.77581847,0.057103198,0.0,0.62237483,0.721417,0.2515746,0.5740077,0.0,0.696355,0.8455775,0.12445652,0.051288728,0.6463313,0.13791384
86,0.3178729,0.4308639,0.26925343,0.40518647,0.3904703,1.0,0.44833243,0.25327227,1.0,0.27583826,0.4092023,0.4898336,0.60519934,0.0,0.63805515,0.85647637,0.011084703,0.059037134,0.20978512,0.0940157
87,,,,,,,,,,,,,,,,,,,,
88,0.36223105,0.2376917,0.22984383,0.41985697,0.10861055,0.0,0.11830201,0.007723228,1.0,0.061355885,0.20085923,0.15065542,0.4785799,0.0,0.6599962,0.813238,0.0009314225,0.047891147,0.28823826,0.044125594
89,0.43499658,0.33049232,0.1505178,0.57351923,0.0931437,0.0,0.101661384,0.0074643204,0.0,0.03689821,0.3434054,0.35712835,0.4665645,0.0,0.65171325,0.8150633,0.0058870823,0.10738957,0.14431794,0.037530188
90,0.34333608,0.20696284,0.1591959,0.573983,0.08806367,0.0,0.11174653,0.008362491,1.0,0.03861079,0.24215983,0.28097042,0.50079805,0.0,0.5794335,0.7538883,0.0022639688,0.10355082,0.16978733,0.016840035
91,0.40665996,0.23306204,0.15859063,0.5722912,0.085696235,0.0,0.13459264,0.0001124655,1.0,0.07428343,0.27967912,0.1435307,0.4870893,0.0,0.5935005,0.69475025,0.0034056068,0.074071914,0.11252172,0.016858155
92,0.2771679,0.20012225,0.24630079,0.63851345,0.07257291,0.0,0.113497436,0.0001033755,1.0,0.034894764,0.39891994,0.22661634,0.35276535,0.0,0.5469285,0.32468146,0.007841564,0.12665068,0.22571501,0.029741053
