,mean_value
AU01_r,0.35076923076923083
AU02_r,0.13942307692307693
AU04_r,0.5726923076923076
AU05_r,0.03480769230769231
AU06_r,0.48807692307692313
AU07_r,0.9138461538461539
AU09_r,0.05019230769230768
AU10_r,0.8663461538461538
AU12_r,0.6821153846153846
AU14_r,0.7142307692307692
AU15_r,0.18653846153846151
AU17_r,0.8613461538461539
AU20_r,0.16096153846153843
AU23_r,0.11057692307692307
AU25_r,0.7507692307692309
AU26_r,0.7719230769230768
AU45_r,0.11596153846153848
