frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0,0.60027957,0.1630799,0.43211845,0.48336264,0.0693108,0.0,0.19587064,0.0011705507,0.0,0.019379554,0.21140957,0.5803662,0.4676724,0.0,0.6826559,0.24290541,0.49129543,0.44449937,0.3189098,0.124222115
1,0.6316907,0.21990909,0.4669254,0.47466907,0.06440767,0.0,0.19478673,0.0062568053,0.0,0.020079283,0.142112,0.6342472,0.4616855,0.0,0.5953173,0.36675307,0.4655319,0.4774294,0.5603153,0.08816001
2,0.61863494,0.21625446,0.52696735,0.4508029,0.06370093,0.0,0.19746089,0.011456958,0.0,0.018594494,0.15494181,0.7016042,0.4626815,0.0,0.6007188,0.3510614,0.43805793,0.51944524,0.4551368,0.08816001
3,0.7004875,0.22937693,0.38215765,0.49261218,0.065631986,0.0,0.18761742,0.0010607899,1.0,0.019420823,0.4183725,0.6686719,0.486132,0.0,0.7259059,0.34333944,0.04130281,0.32227015,0.46779832,0.060495235
4,0.6740177,0.23100235,0.43142763,0.4744191,0.065631986,0.0,0.1861212,6.9998816e-05,1.0,0.023977,0.45729232,0.51760817,0.4918703,0.0,0.65931875,0.38240844,0.37363887,0.30671126,0.2652234,0.069739535
5,0.75722957,0.20567621,0.52427703,0.475667,0.05886272,0.0,0.17670768,0.00031805292,1.0,0.01665982,0.31190813,0.5638687,0.46268758,0.0,0.5245013,0.45864898,0.12773323,0.2949198,0.47932333,0.067298815
6,0.599937,0.14863057,0.5088795,0.44561505,0.059458453,0.0,0.14811134,0.0037027542,0.0,0.01616968,0.31798247,0.84833294,0.51599526,0.0,0.6017638,0.50360835,0.15462498,0.43410933,0.39002052,0.095619276
7,0.5594442,0.18642287,0.46080118,0.44320333,0.062427547,0.0,0.16190669,0.0016924193,0.0,0.013164012,0.3359488,0.895933,0.53830075,0.0,0.5983874,0.3805723,0.14400354,0.47374627,0.3096613,0.08213563
8,0.43404835,0.19602089,0.6421205,0.43049037,0.064966515,0.0,0.19201323,8.357881e-05,0.0,0.015028661,0.27599943,0.71708065,0.49021283,0.0,0.75024086,0.37924066,0.070199914,0.57014793,0.6827222,0.072059035
9,0.54197985,0.27310434,0.57481015,0.41279984,0.064966515,0.0,0.13589603,6.081032e-05,1.0,0.0143858045,0.24564026,0.72383356,0.5001109,0.0,0.65463275,0.5435489,0.56418484,0.27665645,0.1918959,0.08137847
10,0.5845792,0.2641147,0.70429355,0.46858895,0.058591437,0.0,0.16751724,0.00010005351,0.0,0.013807293,0.1875308,0.49256694,0.5105208,0.0,0.3555426,0.25353968,0.1314349,0.42478284,0.26168638,0.094790034
11,0.60722876,0.27106443,0.5535344,0.423503,0.06838701,0.0,0.162488,0.0010435813,0.0,0.016772462,0.20827998,0.6002221,0.41761503,0.0,0.4706496,0.261449,0.11190643,0.44404656,0.22003137,0.07673779
12,0.58131677,0.1687648,0.60777104,0.48366633,0.060991876,0.0,0.1482504,0.00048809205,1.0,0.019523785,0.3488465,0.8541253,0.43486804,0.0,0.5172707,0.22001508,0.94261605,0.5102008,0.17513703,0.08075759
13,0.74190044,0.33806103,0.29770893,0.46384186,0.06625821,0.0,0.12110371,2.301386e-05,0.0,0.018514108,0.15915255,0.61092013,0.3832128,1.0,0.38206357,0.038407,0.9936918,0.47656557,0.059415814,0.13797987
14,0.6472838,0.26450473,0.15128304,0.41154346,0.13724326,0.0,0.13429897,0.00021142283,0.0,0.04094796,0.22523153,0.5814442,0.36569005,1.0,0.5248655,0.030417835,0.9967604,0.8091991,0.08428265,0.0621766
15,0.52326876,0.28471795,0.36433408,0.4640651,0.11885388,0.0,0.13612852,0.025184507,0.0,0.026226338,0.22247833,0.48513192,0.4523021,0.0,0.60652095,0.07690212,0.9995701,0.32921037,0.21451831,0.04944138
16,0.4519325,0.29889253,0.17277673,0.45496982,0.19627124,0.0,0.13330735,0.0021275685,0.0,0.04252997,0.38253707,0.5350378,0.5332199,1.0,0.46876165,0.15471655,0.9495606,0.53814864,0.21672463,0.07948462
17,0.5084543,0.32001916,0.19102046,0.45157856,0.19627124,0.0,0.14727415,0.0030512377,0.0,0.043953635,0.38835534,0.32104695,0.5305932,0.0,0.44443145,0.11655932,0.98721737,0.58650917,0.18436985,0.06706627
18,0.5700662,0.356963,0.14282416,0.35072675,0.082412444,0.0,0.13998137,0.03893497,0.0,0.019959519,0.22491562,0.8050164,0.54562634,0.0,0.676432,0.64336455,0.23427913,0.3458158,0.4289463,0.05108067
19,0.55060196,0.34781444,0.13793138,0.36476386,0.09245148,0.0,0.15674084,0.0037793198,0.0,0.023605041,0.22255354,0.7499974,0.5676467,0.0,0.7694483,0.6110548,0.077824645,0.27354708,0.20750871,0.04497657
20,0.44228742,0.32501963,0.39848945,0.38635412,0.07889724,0.0,0.115540065,0.086972795,1.0,0.024919152,0.3534886,0.87610936,0.5391943,0.0,0.8632981,0.6580583,0.045539226,0.19645768,0.51245177,0.030459724
21,0.44136184,0.3249368,0.36342102,0.37852782,0.08032814,0.0,0.10404569,0.052966043,0.0,0.02461686,0.34543195,0.8521727,0.541176,0.0,0.86817616,0.66786665,0.012734669,0.20556283,0.54432344,0.03309415
22,0.55079633,0.28595734,0.2807697,0.35051784,0.07251766,0.0,0.1393762,0.053923596,1.0,0.027398353,0.43789685,0.6487902,0.5249097,0.0,0.9108227,0.8319132,0.025488263,0.07649839,0.7038039,0.030941317
23,0.5431334,0.285706,0.31882635,0.36120093,0.17902227,0.0,0.12569048,0.05335112,0.0,0.03472816,0.42627037,0.4315116,0.5337018,1.0,0.75589705,0.692496,0.58915114,0.2464489,0.62040776,0.041407246
24,0.5867351,0.21131621,0.25097653,0.35169718,0.1808779,0.0,0.1359582,0.058524232,1.0,0.03667542,0.24688445,0.6352291,0.55291116,1.0,0.86608434,0.69603425,0.64480025,0.29220217,0.57203716,0.021284029
